V4_0,Time_codelist,Time,Geography_codelist,Geography,Housing_codelist,Housing
17.92452830188679,Year,2015,J01000103,,,Income Deprivation
25.471698113207548,Year,2015,J01000103,,,Employment Deprivation
35.84905660377358,Year,2015,J01000103,,,Health Deprivation and Disability
17.92452830188679,Year,2015,J01000103,,,Crime
2.5974025974025974,Year,2015,J01000104,,,IMD
5.194805194805195,Year,2015,J01000104,,,Income Deprivation
2.5974025974025974,Year,2015,J01000104,,,Employment Deprivation
3.896103896103896,Year,2015,J01000104,,,Health Deprivation and Disability
3.896103896103896,Year,2015,J01000104,,,Crime
62.7906976744186,Year,2015,J01000105,,,IMD
69.76744186046511,Year,2015,J01000105,,,Income Deprivation
67.44186046511628,Year,2015,J01000105,,,Employment Deprivation
58.139534883720934,Year,2015,J01000105,,,Health Deprivation and Disability
25.581395348837212,Year,2015,J01000105,,,Crime
24.137931034482758,Year,2015,J01000106,,,IMD
27.586206896551722,Year,2015,J01000106,,,Income Deprivation
32.758620689655174,Year,2015,J01000106,,,Employment Deprivation
25.862068965517242,Year,2015,J01000106,,,Health Deprivation and Disability
15.517241379310345,Year,2015,J01000106,,,Crime
30.909090909090907,Year,2015,J01000107,,,IMD
29.09090909090909,Year,2015,J01000107,,,Income Deprivation
43.63636363636363,Year,2015,J01000107,,,Employment Deprivation
45.45454545454545,Year,2015,J01000107,,,Health Deprivation and Disability
21.818181818181817,Year,2015,J01000107,,,Crime
1.6129032258064515,Year,2015,J01000108,,,IMD
3.225806451612903,Year,2015,J01000108,,,Income Deprivation
1.6129032258064515,Year,2015,J01000108,,,Employment Deprivation
0.0,Year,2015,J01000108,,,Health Deprivation and Disability
3.225806451612903,Year,2015,J01000108,,,Crime
45.33333333333333,Year,2015,J01000109,,,IMD
48.0,Year,2015,J01000109,,,Income Deprivation
49.333333333333336,Year,2015,J01000109,,,Employment Deprivation
31.333333333333336,Year,2015,J01000109,,,Health Deprivation and Disability
20.666666666666668,Year,2015,J01000109,,,Crime
20.3125,Year,2015,J01000110,,,IMD
17.1875,Year,2015,J01000110,,,Income Deprivation
15.625,Year,2015,J01000110,,,Employment Deprivation
15.625,Year,2015,J01000110,,,Health Deprivation and Disability
17.1875,Year,2015,J01000110,,,Crime
5.88235294117647,Year,2015,J01000111,,,IMD
2.941176470588235,Year,2015,J01000111,,,Income Deprivation
7.352941176470589,Year,2015,J01000111,,,Employment Deprivation
11.76470588235294,Year,2015,J01000111,,,Health Deprivation and Disability
7.352941176470589,Year,2015,J01000111,,,Crime
5.4945054945054945,Year,2015,J01000112,,,IMD
8.791208791208792,Year,2015,J01000112,,,Income Deprivation
7.6923076923076925,Year,2015,J01000112,,,Employment Deprivation
6.593406593406594,Year,2015,J01000112,,,Health Deprivation and Disability
6.593406593406594,Year,2015,J01000112,,,Crime
