V4_0,Time_codelist,Time,Geography_codelist,Geography,EVERYTHING_codelist,EVERYTHING
11.420531794722638,Deccenial,2011,J01000028,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
17.585346221227148,Deccenial,2011,J01000028,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
11.556490506564574,Deccenial,2011,J01000028,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
28.901034233186103,Deccenial,2011,J01000028,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
13128.0,Deccenial,2011,J01000028,,,"Net in commuting, aged 16-74"
9.270008049824174,Deccenial,2011,J01000028,,,"Net in commuting/residents in employment, aged 16-74"
20.705422514797604,Deccenial,2011,J01000029,,,Population aged 0-15
66.69534237865031,Deccenial,2011,J01000029,,,Population aged 16-64
12.59923510655209,Deccenial,2011,J01000029,,,Population aged 65+
1.9141037749081287,Deccenial,2011,J01000029,,,Population aged 85+
4.516319889557243,Deccenial,2011,J01000029,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
6.430754926958457,Deccenial,2011,J01000029,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
89.0529251834843,Deccenial,2011,J01000029,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
58.94700058241118,Deccenial,2011,J01000029,,,Households owned
14.655794991263832,Deccenial,2011,J01000029,,,Households privately renting
23.829935934769946,Deccenial,2011,J01000029,,,Households socially renting
2.567268491555038,Deccenial,2011,J01000029,,,Other households
6.185075396313958,Deccenial,2011,J01000029,,,"Proportion of Full Time Students, aged 16-74"
20.069575471698116,Deccenial,2011,J01000029,,,"Proportion of resident population with no qualifications, aged 16+"
21.580188679245282,Deccenial,2011,J01000029,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
6.438572119812072,Deccenial,2011,J01000029,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
16.966613076935083,Deccenial,2011,J01000029,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
13.243947742207377,Deccenial,2011,J01000029,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
18.661713518660154,Deccenial,2011,J01000029,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
22575.0,Deccenial,2011,J01000029,,,"Net in commuting, aged 16-74"
40.53690070030526,Deccenial,2011,J01000029,,,"Net in commuting/residents in employment, aged 16-74"
19.33133397572621,Deccenial,2011,J01000030,,,Population aged 0-15
63.516776198261205,Deccenial,2011,J01000030,,,Population aged 16-64
17.15188982601258,Deccenial,2011,J01000030,,,Population aged 65+
2.410055974795102,Deccenial,2011,J01000030,,,Population aged 85+
6.808984910836763,Deccenial,2011,J01000030,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
7.848079561042525,Deccenial,2011,J01000030,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
85.3429355281207,Deccenial,2011,J01000030,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
62.97449116066435,Deccenial,2011,J01000030,,,Households owned
18.957760863750213,Deccenial,2011,J01000030,,,Households privately renting
16.740023830946186,Deccenial,2011,J01000030,,,Households socially renting
1.327724144639253,Deccenial,2011,J01000030,,,Other households
6.024006337912375,Deccenial,2011,J01000030,,,"Proportion of Full Time Students, aged 16-74"
25.985129113652228,Deccenial,2011,J01000030,,,"Proportion of resident population with no qualifications, aged 16+"
22.009717077360822,Deccenial,2011,J01000030,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
10.118094261857475,Deccenial,2011,J01000030,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
16.614346424071584,Deccenial,2011,J01000030,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
13.107822410147993,Deccenial,2011,J01000030,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
29.436009140026055,Deccenial,2011,J01000030,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
4676.0,Deccenial,2011,J01000030,,,"Net in commuting, aged 16-74"
11.028041791467183,Deccenial,2011,J01000030,,,"Net in commuting/residents in employment, aged 16-74"
20.38928087582324,Deccenial,2011,J01000031,,,Population aged 0-15
64.64873881140512,Deccenial,2011,J01000031,,,Population aged 16-64
14.961980312771638,Deccenial,2011,J01000031,,,Population aged 65+
2.0709178759093794,Deccenial,2011,J01000031,,,Population aged 85+
6.036069873835488,Deccenial,2011,J01000031,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
8.018127297468705,Deccenial,2011,J01000031,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
85.9458028286958,Deccenial,2011,J01000031,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
61.940120446281156,Deccenial,2011,J01000031,,,Households owned
16.705956459910094,Deccenial,2011,J01000031,,,Households privately renting
19.363982553422986,Deccenial,2011,J01000031,,,Households socially renting
1.9899405403857717,Deccenial,2011,J01000031,,,Other households
10.10291157850195,Deccenial,2011,J01000031,,,"Proportion of Full Time Students, aged 16-74"
23.82488773909237,Deccenial,2011,J01000031,,,"Proportion of resident population with no qualifications, aged 16+"
24.39393864873771,Deccenial,2011,J01000031,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
15.924579189443014,Deccenial,2011,J01000031,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
16.085920003852916,Deccenial,2011,J01000031,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
9.674830030261436,Deccenial,2011,J01000031,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
28.00427031409284,Deccenial,2011,J01000031,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
8337.0,Deccenial,2011,J01000031,,,"Net in commuting, aged 16-74"
7.171366146541194,Deccenial,2011,J01000031,,,"Net in commuting/residents in employment, aged 16-74"
19.173990255452846,Deccenial,2011,J01000032,,,Population aged 0-15
64.97245116342607,Deccenial,2011,J01000032,,,Population aged 16-64
15.853558581121078,Deccenial,2011,J01000032,,,Population aged 65+
2.216656800692136,Deccenial,2011,J01000032,,,Population aged 85+
6.8252591465582215,Deccenial,2011,J01000032,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
8.315440726890099,Deccenial,2011,J01000032,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
84.85930012655169,Deccenial,2011,J01000032,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
62.21289848176824,Deccenial,2011,J01000032,,,Households owned
18.20796747264155,Deccenial,2011,J01000032,,,Households privately renting
17.56780137549202,Deccenial,2011,J01000032,,,Households socially renting
2.011332670098188,Deccenial,2011,J01000032,,,Other households
6.387626703949668,Deccenial,2011,J01000032,,,"Proportion of Full Time Students, aged 16-74"
27.826165338982094,Deccenial,2011,J01000032,,,"Proportion of resident population with no qualifications, aged 16+"
19.009363274780004,Deccenial,2011,J01000032,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
10.785861358956762,Deccenial,2011,J01000032,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
19.612216884008234,Deccenial,2011,J01000032,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
8.263555250514756,Deccenial,2011,J01000032,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
27.165408373369935,Deccenial,2011,J01000032,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
21628.0,Deccenial,2011,J01000032,,,"Net in commuting, aged 16-74"
43.65676914071173,Deccenial,2011,J01000032,,,"Net in commuting/residents in employment, aged 16-74"
21.8281913352398,Deccenial,2011,J01000033,,,Population aged 0-15
62.94611925068343,Deccenial,2011,J01000033,,,Population aged 16-64
15.22568941407677,Deccenial,2011,J01000033,,,Population aged 65+
2.062258279897706,Deccenial,2011,J01000033,,,Population aged 85+
8.032144650929181,Deccenial,2011,J01000033,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
8.841788046207935,Deccenial,2011,J01000033,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
83.12606730286288,Deccenial,2011,J01000033,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
54.76741277979242,Deccenial,2011,J01000033,,,Households owned
12.085782168313118,Deccenial,2011,J01000033,,,Households privately renting
30.352007002625985,Deccenial,2011,J01000033,,,Households socially renting
2.7947980492684756,Deccenial,2011,J01000033,,,Other households
7.225320592518917,Deccenial,2011,J01000033,,,"Proportion of Full Time Students, aged 16-74"
35.12215561142268,Deccenial,2011,J01000033,,,"Proportion of resident population with no qualifications, aged 16+"
15.005156965126023,Deccenial,2011,J01000033,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
15.667364708475699,Deccenial,2011,J01000033,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
18.356662625371982,Deccenial,2011,J01000033,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
8.07340460707594,Deccenial,2011,J01000033,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
26.620191777802273,Deccenial,2011,J01000033,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
15303.0,Deccenial,2011,J01000033,,,"Net in commuting, aged 16-74"
46.41069966336093,Deccenial,2011,J01000033,,,"Net in commuting/residents in employment, aged 16-74"
16.97302743050785,Deccenial,2011,J01000034,,,Population aged 0-15
60.321472729770576,Deccenial,2011,J01000034,,,Population aged 16-64
22.705499839721575,Deccenial,2011,J01000034,,,Population aged 65+
4.1580803223886065,Deccenial,2011,J01000034,,,Population aged 85+
5.891329479768785,Deccenial,2011,J01000034,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
7.801156069364162,Deccenial,2011,J01000034,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
86.30751445086705,Deccenial,2011,J01000034,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
64.01740863517114,Deccenial,2011,J01000034,,,Households owned
22.049582070732747,Deccenial,2011,J01000034,,,Households privately renting
12.265359663216122,Deccenial,2011,J01000034,,,Households socially renting
1.6676496308799902,Deccenial,2011,J01000034,,,Other households
8.561399873068504,Deccenial,2011,J01000034,,,"Proportion of Full Time Students, aged 16-74"
23.1112042624072,Deccenial,2011,J01000034,,,"Proportion of resident population with no qualifications, aged 16+"
24.511047621148776,Deccenial,2011,J01000034,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
5.382754282396206,Deccenial,2011,J01000034,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
18.37414110132585,Deccenial,2011,J01000034,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
10.136456014710152,Deccenial,2011,J01000034,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
33.88754475950837,Deccenial,2011,J01000034,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
-3182.0,Deccenial,2011,J01000034,,,"Net in commuting, aged 16-74"
-6.50024513809446,Deccenial,2011,J01000034,,,"Net in commuting/residents in employment, aged 16-74"
15.881839886526821,Deccenial,2011,J01000035,,,Population aged 0-15
69.0900120697402,Deccenial,2011,J01000035,,,Population aged 16-64
15.028148043732987,Deccenial,2011,J01000035,,,Population aged 65+
2.505572343555904,Deccenial,2011,J01000035,,,Population aged 85+
4.831820972913966,Deccenial,2011,J01000035,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
6.776284369243365,Deccenial,2011,J01000035,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
88.39189465784267,Deccenial,2011,J01000035,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
59.21625236164476,Deccenial,2011,J01000035,,,Households owned
21.17731971893774,Deccenial,2011,J01000035,,,Households privately renting
17.441144628186894,Deccenial,2011,J01000035,,,Households socially renting
2.165283291230603,Deccenial,2011,J01000035,,,Other households
18.630314083547837,Deccenial,2011,J01000035,,,"Proportion of Full Time Students, aged 16-74"
18.418516966904065,Deccenial,2011,J01000035,,,"Proportion of resident population with no qualifications, aged 16+"
27.979681608713868,Deccenial,2011,J01000035,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
4.824469517852333,Deccenial,2011,J01000035,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
16.945500254392005,Deccenial,2011,J01000035,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
12.457726034776883,Deccenial,2011,J01000035,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
33.45105198575405,Deccenial,2011,J01000035,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
26476.0,Deccenial,2011,J01000035,,,"Net in commuting, aged 16-74"
48.00812344738799,Deccenial,2011,J01000035,,,"Net in commuting/residents in employment, aged 16-74"
17.892307948619695,Deccenial,2011,J01000036,,,Population aged 0-15
65.9472202322443,Deccenial,2011,J01000036,,,Population aged 16-64
16.160471819136,Deccenial,2011,J01000036,,,Population aged 65+
1.9425886743415024,Deccenial,2011,J01000036,,,Population aged 85+
8.902540474819224,Deccenial,2011,J01000036,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
8.568503231586357,Deccenial,2011,J01000036,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
82.52895629359442,Deccenial,2011,J01000036,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
51.40697652877865,Deccenial,2011,J01000036,,,Households owned
14.725551582964377,Deccenial,2011,J01000036,,,Households privately renting
32.541079268631556,Deccenial,2011,J01000036,,,Households socially renting
1.3263926196254237,Deccenial,2011,J01000036,,,Other households
7.824380396994505,Deccenial,2011,J01000036,,,"Proportion of Full Time Students, aged 16-74"
30.06685807623241,Deccenial,2011,J01000036,,,"Proportion of resident population with no qualifications, aged 16+"
20.226850771556403,Deccenial,2011,J01000036,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
10.479913212680591,Deccenial,2011,J01000036,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
16.293286036540216,Deccenial,2011,J01000036,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
10.71410121743323,Deccenial,2011,J01000036,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
30.258467790539495,Deccenial,2011,J01000036,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
3810.0,Deccenial,2011,J01000036,,,"Net in commuting, aged 16-74"
6.991210525350019,Deccenial,2011,J01000036,,,"Net in commuting/residents in employment, aged 16-74"
19.977533915147326,Deccenial,2011,J01000037,,,Population aged 0-15
65.82082817285443,Deccenial,2011,J01000037,,,Population aged 16-64
14.201637911998233,Deccenial,2011,J01000037,,,Population aged 65+
1.7684841153259023,Deccenial,2011,J01000037,,,Population aged 85+
5.0932214775119045,Deccenial,2011,J01000037,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
7.065128151542745,Deccenial,2011,J01000037,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
87.84165037094535,Deccenial,2011,J01000037,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
68.96194854268454,Deccenial,2011,J01000037,,,Households owned
18.486606175840574,Deccenial,2011,J01000037,,,Households privately renting
10.881128306337096,Deccenial,2011,J01000037,,,Households socially renting
1.670316975137789,Deccenial,2011,J01000037,,,Other households
9.674516860965495,Deccenial,2011,J01000037,,,"Proportion of Full Time Students, aged 16-74"
21.323591164861007,Deccenial,2011,J01000037,,,"Proportion of resident population with no qualifications, aged 16+"
19.66430311101513,Deccenial,2011,J01000037,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
7.466098714291297,Deccenial,2011,J01000037,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
17.536832232599945,Deccenial,2011,J01000037,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
13.255695806791982,Deccenial,2011,J01000037,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
29.442338504826292,Deccenial,2011,J01000037,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
-10386.0,Deccenial,2011,J01000037,,,"Net in commuting, aged 16-74"
-20.69748903945795,Deccenial,2011,J01000037,,,"Net in commuting/residents in employment, aged 16-74"
19.661635939631275,Deccenial,2011,J01000038,,,Population aged 0-15
65.21171587392382,Deccenial,2011,J01000038,,,Population aged 16-64
15.126648186444905,Deccenial,2011,J01000038,,,Population aged 65+
2.0922251067012803,Deccenial,2011,J01000038,,,Population aged 85+
4.770523152574785,Deccenial,2011,J01000038,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
7.058461958748804,Deccenial,2011,J01000038,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
88.17101488867641,Deccenial,2011,J01000038,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
68.0367556105319,Deccenial,2011,J01000038,,,Households owned
16.801555045060965,Deccenial,2011,J01000038,,,Households privately renting
13.159568828414914,Deccenial,2011,J01000038,,,Households socially renting
2.002120515992225,Deccenial,2011,J01000038,,,Other households
7.105540235648032,Deccenial,2011,J01000038,,,"Proportion of Full Time Students, aged 16-74"
21.533349764036842,Deccenial,2011,J01000038,,,"Proportion of resident population with no qualifications, aged 16+"
22.479940849467372,Deccenial,2011,J01000038,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
10.991797552203275,Deccenial,2011,J01000038,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
16.79302403808834,Deccenial,2011,J01000038,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
13.047584547312857,Deccenial,2011,J01000038,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
29.345097937744196,Deccenial,2011,J01000038,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
3145.0,Deccenial,2011,J01000038,,,"Net in commuting, aged 16-74"
4.545257468241007,Deccenial,2011,J01000038,,,"Net in commuting/residents in employment, aged 16-74"
19.964189794091318,Deccenial,2011,J01000039,,,Population aged 0-15
64.56376143150166,Deccenial,2011,J01000039,,,Population aged 16-64
15.472048774407035,Deccenial,2011,J01000039,,,Population aged 65+
2.065886245934522,Deccenial,2011,J01000039,,,Population aged 85+
6.742764250627276,Deccenial,2011,J01000039,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
8.267660882779094,Deccenial,2011,J01000039,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
84.98957486659363,Deccenial,2011,J01000039,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
60.421630581166475,Deccenial,2011,J01000039,,,Households owned
19.63120273490107,Deccenial,2011,J01000039,,,Households privately renting
18.53568838702994,Deccenial,2011,J01000039,,,Households socially renting
1.4114782969025175,Deccenial,2011,J01000039,,,Other households
7.177339978439858,Deccenial,2011,J01000039,,,"Proportion of Full Time Students, aged 16-74"
31.203805963809362,Deccenial,2011,J01000039,,,"Proportion of resident population with no qualifications, aged 16+"
14.50174156826098,Deccenial,2011,J01000039,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
16.42987665600731,Deccenial,2011,J01000039,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
19.82640475102787,Deccenial,2011,J01000039,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
5.201005025125628,Deccenial,2011,J01000039,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
26.107811786203744,Deccenial,2011,J01000039,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
7194.0,Deccenial,2011,J01000039,,,"Net in commuting, aged 16-74"
18.912666281087333,Deccenial,2011,J01000039,,,"Net in commuting/residents in employment, aged 16-74"
16.912155936514527,Deccenial,2011,J01000040,,,Population aged 0-15
69.89241730147813,Deccenial,2011,J01000040,,,Population aged 16-64
13.195426762007346,Deccenial,2011,J01000040,,,Population aged 65+
2.1879907081770638,Deccenial,2011,J01000040,,,Population aged 85+
2.7565177002766617,Deccenial,2011,J01000040,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
4.945576445404795,Deccenial,2011,J01000040,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
92.29790585431854,Deccenial,2011,J01000040,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
63.063334337047074,Deccenial,2011,J01000040,,,Households owned
19.646023620730034,Deccenial,2011,J01000040,,,Households privately renting
14.446786443173073,Deccenial,2011,J01000040,,,Households socially renting
2.8438555990498178,Deccenial,2011,J01000040,,,Other households
18.66777855307272,Deccenial,2011,J01000040,,,"Proportion of Full Time Students, aged 16-74"
12.513861772745022,Deccenial,2011,J01000040,,,"Proportion of resident population with no qualifications, aged 16+"
42.04919953143303,Deccenial,2011,J01000040,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
4.792186201163758,Deccenial,2011,J01000040,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
14.918952618453865,Deccenial,2011,J01000040,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
22.53532834580216,Deccenial,2011,J01000040,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
28.863258520365754,Deccenial,2011,J01000040,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
15312.0,Deccenial,2011,J01000040,,,"Net in commuting, aged 16-74"
38.65202574782279,Deccenial,2011,J01000040,,,"Net in commuting/residents in employment, aged 16-74"
21.51269657566887,Deccenial,2011,J01000041,,,Population aged 0-15
63.8436925590578,Deccenial,2011,J01000041,,,Population aged 16-64
14.643610865273335,Deccenial,2011,J01000041,,,Population aged 65+
1.9788050014750265,Deccenial,2011,J01000041,,,Population aged 85+
6.5483290900350735,Deccenial,2011,J01000041,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
8.236152901169726,Deccenial,2011,J01000041,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
85.2155180087952,Deccenial,2011,J01000041,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
60.712848982219,Deccenial,2011,J01000041,,,Households owned
18.21546383458042,Deccenial,2011,J01000041,,,Households privately renting
19.2184943814198,Deccenial,2011,J01000041,,,Households socially renting
1.8531928017807813,Deccenial,2011,J01000041,,,Other households
7.469333417857935,Deccenial,2011,J01000041,,,"Proportion of Full Time Students, aged 16-74"
28.39650735825599,Deccenial,2011,J01000041,,,"Proportion of resident population with no qualifications, aged 16+"
18.70355914071761,Deccenial,2011,J01000041,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
14.157155399473224,Deccenial,2011,J01000041,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
15.100965759438104,Deccenial,2011,J01000041,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
16.549604916593502,Deccenial,2011,J01000041,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
26.358404058140668,Deccenial,2011,J01000041,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
11921.0,Deccenial,2011,J01000041,,,"Net in commuting, aged 16-74"
30.92267386060024,Deccenial,2011,J01000041,,,"Net in commuting/residents in employment, aged 16-74"
20.594937788664254,Deccenial,2011,J01000042,,,Population aged 0-15
64.36953899023872,Deccenial,2011,J01000042,,,Population aged 16-64
15.035523221097016,Deccenial,2011,J01000042,,,Population aged 65+
1.963221584469711,Deccenial,2011,J01000042,,,Population aged 85+
5.136719861856961,Deccenial,2011,J01000042,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
7.525759502077839,Deccenial,2011,J01000042,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
87.33752063606521,Deccenial,2011,J01000042,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
56.14976347063575,Deccenial,2011,J01000042,,,Households owned
10.857274720203069,Deccenial,2011,J01000042,,,Households privately renting
31.178608515057114,Deccenial,2011,J01000042,,,Households socially renting
1.8143532941040728,Deccenial,2011,J01000042,,,Other households
6.474452803213398,Deccenial,2011,J01000042,,,"Proportion of Full Time Students, aged 16-74"
26.042450006906183,Deccenial,2011,J01000042,,,"Proportion of resident population with no qualifications, aged 16+"
17.638392240519345,Deccenial,2011,J01000042,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
9.593579896297252,Deccenial,2011,J01000042,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
20.673852707674435,Deccenial,2011,J01000042,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
10.338002108479099,Deccenial,2011,J01000042,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
26.743260397168612,Deccenial,2011,J01000042,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
-598.0,Deccenial,2011,J01000042,,,"Net in commuting, aged 16-74"
-1.4778933840792823,Deccenial,2011,J01000042,,,"Net in commuting/residents in employment, aged 16-74"
17.861802761770143,Deccenial,2011,J01000043,,,Population aged 0-15
63.77215396324889,Deccenial,2011,J01000043,,,Population aged 16-64
18.366043274980974,Deccenial,2011,J01000043,,,Population aged 65+
3.193976296618463,Deccenial,2011,J01000043,,,Population aged 85+
3.6495246326707003,Deccenial,2011,J01000043,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
5.946413137424374,Deccenial,2011,J01000043,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
90.40406222990492,Deccenial,2011,J01000043,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
69.24123010353887,Deccenial,2011,J01000043,,,Households owned
19.32004326997373,Deccenial,2011,J01000043,,,Households privately renting
9.547210632050687,Deccenial,2011,J01000043,,,Households socially renting
1.8915159944367175,Deccenial,2011,J01000043,,,Other households
6.026083046020087,Deccenial,2011,J01000043,,,"Proportion of Full Time Students, aged 16-74"
16.64294933315683,Deccenial,2011,J01000043,,,"Proportion of resident population with no qualifications, aged 16+"
34.776781282059765,Deccenial,2011,J01000043,,,"Proportion of resident population with Level four and above qualifications, aged 16+"
5.858268466281035,Deccenial,2011,J01000043,,,"Proportion of workday population in Manufacturing (C) Industry, aged 16-74"
16.84162917470066,Deccenial,2011,J01000043,,,"Proportion of workday population in Wholesale and Retail Trade (G) Industry, aged 16-74"
17.819990954319312,Deccenial,2011,J01000043,,,"Proportion of workday population in Professional, Finance and Information (J,K,M) Industry, aged 16-74"
29.179461543954865,Deccenial,2011,J01000043,,,"Proportion of workday population in Public Admin, Health and Education (O,P,Q) Industry, aged 16-74"
2353.0,Deccenial,2011,J01000043,,,"Net in commuting, aged 16-74"
6.098066656300213,Deccenial,2011,J01000043,,,"Net in commuting/residents in employment, aged 16-74"
19.469922908108718,Deccenial,2011,J01000044,,,Population aged 0-15
63.88835743627258,Deccenial,2011,J01000044,,,Population aged 16-64
16.641719655618704,Deccenial,2011,J01000044,,,Population aged 65+
1.9481177198807047,Deccenial,2011,J01000044,,,Population aged 85+
9.043361487083436,Deccenial,2011,J01000044,,,"Population ""limited a lot"" by a health problem or disability, aged 16-64"
9.0910697247058,Deccenial,2011,J01000044,,,"Population ""limited a little"" by a health problem or disability, aged 16-64"
81.86556878821077,Deccenial,2011,J01000044,,,"Population ""not limited"" by a health problem or disability, aged 16-64"
59.57136272852973,Deccenial,2011,J01000044,,,Households owned
14.879397756951912,Deccenial,2011,J01000044,,,Households privately renting
23.731243918676704,Deccenial,2011,J01000044,,,Households socially renting
1.8179955958416552,Deccenial,2011,J01000044,,,Other households
7.053665489248312,Deccenial,2011,J01000044,,,"Proportion of Full Time Students, aged 16-74"
