V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07,Size band_codelist,Size band
110.0,Year,2016,K02000001,,,Enterprise,1013,1013 : Production of meat and poultry meat products,,100-249
75.0,Year,2016,K02000001,,,Enterprise,1013,1013 : Production of meat and poultry meat products,,250-499
65.0,Year,2016,K02000001,,,Enterprise,1013,1013 : Production of meat and poultry meat products,,500-999
60.0,Year,2016,K02000001,,,Enterprise,1013,1013 : Production of meat and poultry meat products,,1000-1999
55.0,Year,2016,K02000001,,,Enterprise,1013,1013 : Production of meat and poultry meat products,,2000-4999
40.0,Year,2016,K02000001,,,Enterprise,1013,1013 : Production of meat and poultry meat products,,5000-9999
55.0,Year,2016,K02000001,,,Enterprise,1013,1013 : Production of meat and poultry meat products,,10000-49999
15.0,Year,2016,K02000001,,,Enterprise,1013,1013 : Production of meat and poultry meat products,,50000+
555.0,Year,2016,K02000001,,,Enterprise,1013,1013 : Production of meat and poultry meat products,,Total
20.0,Year,2016,K02000001,,,Enterprise,1020,1020 : Processing and preserving of fish; crustaceans and molluscs,,0-49
20.0,Year,2016,K02000001,,,Enterprise,1020,1020 : Processing and preserving of fish; crustaceans and molluscs,,50-99
60.0,Year,2016,K02000001,,,Enterprise,1020,1020 : Processing and preserving of fish; crustaceans and molluscs,,100-249
30.0,Year,2016,K02000001,,,Enterprise,1020,1020 : Processing and preserving of fish; crustaceans and molluscs,,250-499
35.0,Year,2016,K02000001,,,Enterprise,1020,1020 : Processing and preserving of fish; crustaceans and molluscs,,500-999
30.0,Year,2016,K02000001,,,Enterprise,1020,1020 : Processing and preserving of fish; crustaceans and molluscs,,1000-1999
50.0,Year,2016,K02000001,,,Enterprise,1020,1020 : Processing and preserving of fish; crustaceans and molluscs,,2000-4999
15.0,Year,2016,K02000001,,,Enterprise,1020,1020 : Processing and preserving of fish; crustaceans and molluscs,,5000-9999
35.0,Year,2016,K02000001,,,Enterprise,1020,1020 : Processing and preserving of fish; crustaceans and molluscs,,10000-49999
10.0,Year,2016,K02000001,,,Enterprise,1020,1020 : Processing and preserving of fish; crustaceans and molluscs,,50000+
305.0,Year,2016,K02000001,,,Enterprise,1020,1020 : Processing and preserving of fish; crustaceans and molluscs,,Total
5.0,Year,2016,K02000001,,,Enterprise,1031,1031 : Processing and preserving of potatoes,,0-49
0.0,Year,2016,K02000001,,,Enterprise,1031,1031 : Processing and preserving of potatoes,,50-99
5.0,Year,2016,K02000001,,,Enterprise,1031,1031 : Processing and preserving of potatoes,,100-249
10.0,Year,2016,K02000001,,,Enterprise,1031,1031 : Processing and preserving of potatoes,,250-499
5.0,Year,2016,K02000001,,,Enterprise,1031,1031 : Processing and preserving of potatoes,,500-999
5.0,Year,2016,K02000001,,,Enterprise,1031,1031 : Processing and preserving of potatoes,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,1031,1031 : Processing and preserving of potatoes,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,1031,1031 : Processing and preserving of potatoes,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,1031,1031 : Processing and preserving of potatoes,,10000-49999
10.0,Year,2016,K02000001,,,Enterprise,1031,1031 : Processing and preserving of potatoes,,50000+
50.0,Year,2016,K02000001,,,Enterprise,1031,1031 : Processing and preserving of potatoes,,Total
15.0,Year,2016,K02000001,,,Enterprise,1032,1032 : Manufacture of fruit and vegetable juice,,0-49
15.0,Year,2016,K02000001,,,Enterprise,1032,1032 : Manufacture of fruit and vegetable juice,,50-99
15.0,Year,2016,K02000001,,,Enterprise,1032,1032 : Manufacture of fruit and vegetable juice,,100-249
10.0,Year,2016,K02000001,,,Enterprise,1032,1032 : Manufacture of fruit and vegetable juice,,250-499
5.0,Year,2016,K02000001,,,Enterprise,1032,1032 : Manufacture of fruit and vegetable juice,,500-999
0.0,Year,2016,K02000001,,,Enterprise,1032,1032 : Manufacture of fruit and vegetable juice,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,1032,1032 : Manufacture of fruit and vegetable juice,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,1032,1032 : Manufacture of fruit and vegetable juice,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,1032,1032 : Manufacture of fruit and vegetable juice,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,1032,1032 : Manufacture of fruit and vegetable juice,,50000+
70.0,Year,2016,K02000001,,,Enterprise,1032,1032 : Manufacture of fruit and vegetable juice,,Total
140.0,Year,2016,K02000001,,,Enterprise,1039,1039 : Other processing and preserving of fruit and vegetables,,0-49
80.0,Year,2016,K02000001,,,Enterprise,1039,1039 : Other processing and preserving of fruit and vegetables,,50-99
85.0,Year,2016,K02000001,,,Enterprise,1039,1039 : Other processing and preserving of fruit and vegetables,,100-249
40.0,Year,2016,K02000001,,,Enterprise,1039,1039 : Other processing and preserving of fruit and vegetables,,250-499
25.0,Year,2016,K02000001,,,Enterprise,1039,1039 : Other processing and preserving of fruit and vegetables,,500-999
30.0,Year,2016,K02000001,,,Enterprise,1039,1039 : Other processing and preserving of fruit and vegetables,,1000-1999
25.0,Year,2016,K02000001,,,Enterprise,1039,1039 : Other processing and preserving of fruit and vegetables,,2000-4999
15.0,Year,2016,K02000001,,,Enterprise,1039,1039 : Other processing and preserving of fruit and vegetables,,5000-9999
30.0,Year,2016,K02000001,,,Enterprise,1039,1039 : Other processing and preserving of fruit and vegetables,,10000-49999
20.0,Year,2016,K02000001,,,Enterprise,1039,1039 : Other processing and preserving of fruit and vegetables,,50000+
490.0,Year,2016,K02000001,,,Enterprise,1039,1039 : Other processing and preserving of fruit and vegetables,,Total
15.0,Year,2016,K02000001,,,Enterprise,1041,1041 : Manufacture of oils and fats,,0-49
10.0,Year,2016,K02000001,,,Enterprise,1041,1041 : Manufacture of oils and fats,,50-99
10.0,Year,2016,K02000001,,,Enterprise,1041,1041 : Manufacture of oils and fats,,100-249
5.0,Year,2016,K02000001,,,Enterprise,1041,1041 : Manufacture of oils and fats,,250-499
0.0,Year,2016,K02000001,,,Enterprise,1041,1041 : Manufacture of oils and fats,,500-999
0.0,Year,2016,K02000001,,,Enterprise,1041,1041 : Manufacture of oils and fats,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,1041,1041 : Manufacture of oils and fats,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,1041,1041 : Manufacture of oils and fats,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,1041,1041 : Manufacture of oils and fats,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,1041,1041 : Manufacture of oils and fats,,50000+
55.0,Year,2016,K02000001,,,Enterprise,1041,1041 : Manufacture of oils and fats,,Total
0.0,Year,2016,K02000001,,,Enterprise,1042,1042 : Manufacture of margarine and similar edible fats,,0-49
0.0,Year,2016,K02000001,,,Enterprise,1042,1042 : Manufacture of margarine and similar edible fats,,50-99
0.0,Year,2016,K02000001,,,Enterprise,1042,1042 : Manufacture of margarine and similar edible fats,,100-249
0.0,Year,2016,K02000001,,,Enterprise,1042,1042 : Manufacture of margarine and similar edible fats,,250-499
0.0,Year,2016,K02000001,,,Enterprise,1042,1042 : Manufacture of margarine and similar edible fats,,500-999
0.0,Year,2016,K02000001,,,Enterprise,1042,1042 : Manufacture of margarine and similar edible fats,,1000-1999
0.0,Year,2016,K02000001,,,Enterprise,1042,1042 : Manufacture of margarine and similar edible fats,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,1042,1042 : Manufacture of margarine and similar edible fats,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,1042,1042 : Manufacture of margarine and similar edible fats,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,1042,1042 : Manufacture of margarine and similar edible fats,,50000+
5.0,Year,2016,K02000001,,,Enterprise,1042,1042 : Manufacture of margarine and similar edible fats,,Total
60.0,Year,2016,K02000001,,,Enterprise,1051,1051 : Operation of dairies and cheese making,,0-49
35.0,Year,2016,K02000001,,,Enterprise,1051,1051 : Operation of dairies and cheese making,,50-99
75.0,Year,2016,K02000001,,,Enterprise,1051,1051 : Operation of dairies and cheese making,,100-249
35.0,Year,2016,K02000001,,,Enterprise,1051,1051 : Operation of dairies and cheese making,,250-499
35.0,Year,2016,K02000001,,,Enterprise,1051,1051 : Operation of dairies and cheese making,,500-999
35.0,Year,2016,K02000001,,,Enterprise,1051,1051 : Operation of dairies and cheese making,,1000-1999
20.0,Year,2016,K02000001,,,Enterprise,1051,1051 : Operation of dairies and cheese making,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,1051,1051 : Operation of dairies and cheese making,,5000-9999
40.0,Year,2016,K02000001,,,Enterprise,1051,1051 : Operation of dairies and cheese making,,10000-49999
25.0,Year,2016,K02000001,,,Enterprise,1051,1051 : Operation of dairies and cheese making,,50000+
365.0,Year,2016,K02000001,,,Enterprise,1051,1051 : Operation of dairies and cheese making,,Total
30.0,Year,2016,K02000001,,,Enterprise,1052,1052 : Manufacture of ice cream,,0-49
40.0,Year,2016,K02000001,,,Enterprise,1052,1052 : Manufacture of ice cream,,50-99
95.0,Year,2016,K02000001,,,Enterprise,1052,1052 : Manufacture of ice cream,,100-249
60.0,Year,2016,K02000001,,,Enterprise,1052,1052 : Manufacture of ice cream,,250-499
35.0,Year,2016,K02000001,,,Enterprise,1052,1052 : Manufacture of ice cream,,500-999
20.0,Year,2016,K02000001,,,Enterprise,1052,1052 : Manufacture of ice cream,,1000-1999
20.0,Year,2016,K02000001,,,Enterprise,1052,1052 : Manufacture of ice cream,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,1052,1052 : Manufacture of ice cream,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,1052,1052 : Manufacture of ice cream,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,1052,1052 : Manufacture of ice cream,,50000+
305.0,Year,2016,K02000001,,,Enterprise,1052,1052 : Manufacture of ice cream,,Total
20.0,Year,2016,K02000001,,,Enterprise,1061,1061 : Manufacture of grain mill products,,0-49
10.0,Year,2016,K02000001,,,Enterprise,1061,1061 : Manufacture of grain mill products,,50-99
30.0,Year,2016,K02000001,,,Enterprise,1061,1061 : Manufacture of grain mill products,,100-249
15.0,Year,2016,K02000001,,,Enterprise,1061,1061 : Manufacture of grain mill products,,250-499
5.0,Year,2016,K02000001,,,Enterprise,1061,1061 : Manufacture of grain mill products,,500-999
5.0,Year,2016,K02000001,,,Enterprise,1061,1061 : Manufacture of grain mill products,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,1061,1061 : Manufacture of grain mill products,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,1061,1061 : Manufacture of grain mill products,,5000-9999
25.0,Year,2016,K02000001,,,Enterprise,1061,1061 : Manufacture of grain mill products,,10000-49999
15.0,Year,2016,K02000001,,,Enterprise,1061,1061 : Manufacture of grain mill products,,50000+
135.0,Year,2016,K02000001,,,Enterprise,1061,1061 : Manufacture of grain mill products,,Total
0.0,Year,2016,K02000001,,,Enterprise,1062,1062 : Manufacture of starches and starch products,,0-49
0.0,Year,2016,K02000001,,,Enterprise,1062,1062 : Manufacture of starches and starch products,,50-99
0.0,Year,2016,K02000001,,,Enterprise,1062,1062 : Manufacture of starches and starch products,,100-249
0.0,Year,2016,K02000001,,,Enterprise,1062,1062 : Manufacture of starches and starch products,,250-499
0.0,Year,2016,K02000001,,,Enterprise,1062,1062 : Manufacture of starches and starch products,,500-999
0.0,Year,2016,K02000001,,,Enterprise,1062,1062 : Manufacture of starches and starch products,,1000-1999
0.0,Year,2016,K02000001,,,Enterprise,1062,1062 : Manufacture of starches and starch products,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,1062,1062 : Manufacture of starches and starch products,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,1062,1062 : Manufacture of starches and starch products,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,1062,1062 : Manufacture of starches and starch products,,50000+
5.0,Year,2016,K02000001,,,Enterprise,1062,1062 : Manufacture of starches and starch products,,Total
360.0,Year,2016,K02000001,,,Enterprise,1071,1071 : Manufacture of bread; manufacture of fresh pastry goods and cakes,,0-49
485.0,Year,2016,K02000001,,,Enterprise,1071,1071 : Manufacture of bread; manufacture of fresh pastry goods and cakes,,50-99
690.0,Year,2016,K02000001,,,Enterprise,1071,1071 : Manufacture of bread; manufacture of fresh pastry goods and cakes,,100-249
390.0,Year,2016,K02000001,,,Enterprise,1071,1071 : Manufacture of bread; manufacture of fresh pastry goods and cakes,,250-499
220.0,Year,2016,K02000001,,,Enterprise,1071,1071 : Manufacture of bread; manufacture of fresh pastry goods and cakes,,500-999
135.0,Year,2016,K02000001,,,Enterprise,1071,1071 : Manufacture of bread; manufacture of fresh pastry goods and cakes,,1000-1999
100.0,Year,2016,K02000001,,,Enterprise,1071,1071 : Manufacture of bread; manufacture of fresh pastry goods and cakes,,2000-4999
40.0,Year,2016,K02000001,,,Enterprise,1071,1071 : Manufacture of bread; manufacture of fresh pastry goods and cakes,,5000-9999
55.0,Year,2016,K02000001,,,Enterprise,1071,1071 : Manufacture of bread; manufacture of fresh pastry goods and cakes,,10000-49999
20.0,Year,2016,K02000001,,,Enterprise,1071,1071 : Manufacture of bread; manufacture of fresh pastry goods and cakes,,50000+
2495.0,Year,2016,K02000001,,,Enterprise,1071,1071 : Manufacture of bread; manufacture of fresh pastry goods and cakes,,Total
40.0,Year,2016,K02000001,,,Enterprise,1072,1072 : Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,0-49
45.0,Year,2016,K02000001,,,Enterprise,1072,1072 : Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,50-99
75.0,Year,2016,K02000001,,,Enterprise,1072,1072 : Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,100-249
40.0,Year,2016,K02000001,,,Enterprise,1072,1072 : Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,250-499
15.0,Year,2016,K02000001,,,Enterprise,1072,1072 : Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,500-999
20.0,Year,2016,K02000001,,,Enterprise,1072,1072 : Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,1000-1999
20.0,Year,2016,K02000001,,,Enterprise,1072,1072 : Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,2000-4999
10.0,Year,2016,K02000001,,,Enterprise,1072,1072 : Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,5000-9999
20.0,Year,2016,K02000001,,,Enterprise,1072,1072 : Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,1072,1072 : Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,50000+
290.0,Year,2016,K02000001,,,Enterprise,1072,1072 : Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,Total
5.0,Year,2016,K02000001,,,Enterprise,1073,1073 : Manufacture of macaroni; noodles; couscous and similar farinaceous products,,0-49
5.0,Year,2016,K02000001,,,Enterprise,1073,1073 : Manufacture of macaroni; noodles; couscous and similar farinaceous products,,50-99
5.0,Year,2016,K02000001,,,Enterprise,1073,1073 : Manufacture of macaroni; noodles; couscous and similar farinaceous products,,100-249
5.0,Year,2016,K02000001,,,Enterprise,1073,1073 : Manufacture of macaroni; noodles; couscous and similar farinaceous products,,250-499
0.0,Year,2016,K02000001,,,Enterprise,1073,1073 : Manufacture of macaroni; noodles; couscous and similar farinaceous products,,500-999
0.0,Year,2016,K02000001,,,Enterprise,1073,1073 : Manufacture of macaroni; noodles; couscous and similar farinaceous products,,1000-1999
0.0,Year,2016,K02000001,,,Enterprise,1073,1073 : Manufacture of macaroni; noodles; couscous and similar farinaceous products,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,1073,1073 : Manufacture of macaroni; noodles; couscous and similar farinaceous products,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,1073,1073 : Manufacture of macaroni; noodles; couscous and similar farinaceous products,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,1073,1073 : Manufacture of macaroni; noodles; couscous and similar farinaceous products,,50000+
20.0,Year,2016,K02000001,,,Enterprise,1073,1073 : Manufacture of macaroni; noodles; couscous and similar farinaceous products,,Total
0.0,Year,2016,K02000001,,,Enterprise,1081,1081 : Manufacture of sugar,,0-49
0.0,Year,2016,K02000001,,,Enterprise,1081,1081 : Manufacture of sugar,,50-99
0.0,Year,2016,K02000001,,,Enterprise,1081,1081 : Manufacture of sugar,,100-249
0.0,Year,2016,K02000001,,,Enterprise,1081,1081 : Manufacture of sugar,,250-499
0.0,Year,2016,K02000001,,,Enterprise,1081,1081 : Manufacture of sugar,,500-999
0.0,Year,2016,K02000001,,,Enterprise,1081,1081 : Manufacture of sugar,,1000-1999
0.0,Year,2016,K02000001,,,Enterprise,1081,1081 : Manufacture of sugar,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,1081,1081 : Manufacture of sugar,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,1081,1081 : Manufacture of sugar,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,1081,1081 : Manufacture of sugar,,50000+
0.0,Year,2016,K02000001,,,Enterprise,1081,1081 : Manufacture of sugar,,Total
60.0,Year,2016,K02000001,,,Enterprise,1082,1082 : Manufacture of cocoa; chocolate and sugar confectionery,,0-49
75.0,Year,2016,K02000001,,,Enterprise,1082,1082 : Manufacture of cocoa; chocolate and sugar confectionery,,50-99
100.0,Year,2016,K02000001,,,Enterprise,1082,1082 : Manufacture of cocoa; chocolate and sugar confectionery,,100-249
60.0,Year,2016,K02000001,,,Enterprise,1082,1082 : Manufacture of cocoa; chocolate and sugar confectionery,,250-499
30.0,Year,2016,K02000001,,,Enterprise,1082,1082 : Manufacture of cocoa; chocolate and sugar confectionery,,500-999
20.0,Year,2016,K02000001,,,Enterprise,1082,1082 : Manufacture of cocoa; chocolate and sugar confectionery,,1000-1999
20.0,Year,2016,K02000001,,,Enterprise,1082,1082 : Manufacture of cocoa; chocolate and sugar confectionery,,2000-4999
10.0,Year,2016,K02000001,,,Enterprise,1082,1082 : Manufacture of cocoa; chocolate and sugar confectionery,,5000-9999
10.0,Year,2016,K02000001,,,Enterprise,1082,1082 : Manufacture of cocoa; chocolate and sugar confectionery,,10000-49999
10.0,Year,2016,K02000001,,,Enterprise,1082,1082 : Manufacture of cocoa; chocolate and sugar confectionery,,50000+
395.0,Year,2016,K02000001,,,Enterprise,1082,1082 : Manufacture of cocoa; chocolate and sugar confectionery,,Total
15.0,Year,2016,K02000001,,,Enterprise,1083,1083 : Processing of tea and coffee,,0-49
10.0,Year,2016,K02000001,,,Enterprise,1083,1083 : Processing of tea and coffee,,50-99
15.0,Year,2016,K02000001,,,Enterprise,1083,1083 : Processing of tea and coffee,,100-249
0.0,Year,2016,K02000001,,,Enterprise,1083,1083 : Processing of tea and coffee,,250-499
5.0,Year,2016,K02000001,,,Enterprise,1083,1083 : Processing of tea and coffee,,500-999
10.0,Year,2016,K02000001,,,Enterprise,1083,1083 : Processing of tea and coffee,,1000-1999
10.0,Year,2016,K02000001,,,Enterprise,1083,1083 : Processing of tea and coffee,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,1083,1083 : Processing of tea and coffee,,5000-9999
10.0,Year,2016,K02000001,,,Enterprise,1083,1083 : Processing of tea and coffee,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,1083,1083 : Processing of tea and coffee,,50000+
80.0,Year,2016,K02000001,,,Enterprise,1083,1083 : Processing of tea and coffee,,Total
65.0,Year,2016,K02000001,,,Enterprise,1084,1084 : Manufacture of condiments and seasonings,,0-49
25.0,Year,2016,K02000001,,,Enterprise,1084,1084 : Manufacture of condiments and seasonings,,50-99
30.0,Year,2016,K02000001,,,Enterprise,1084,1084 : Manufacture of condiments and seasonings,,100-249
10.0,Year,2016,K02000001,,,Enterprise,1084,1084 : Manufacture of condiments and seasonings,,250-499
10.0,Year,2016,K02000001,,,Enterprise,1084,1084 : Manufacture of condiments and seasonings,,500-999
5.0,Year,2016,K02000001,,,Enterprise,1084,1084 : Manufacture of condiments and seasonings,,1000-1999
15.0,Year,2016,K02000001,,,Enterprise,1084,1084 : Manufacture of condiments and seasonings,,2000-4999
15.0,Year,2016,K02000001,,,Enterprise,1084,1084 : Manufacture of condiments and seasonings,,5000-9999
15.0,Year,2016,K02000001,,,Enterprise,1084,1084 : Manufacture of condiments and seasonings,,10000-49999
10.0,Year,2016,K02000001,,,Enterprise,1084,1084 : Manufacture of condiments and seasonings,,50000+
200.0,Year,2016,K02000001,,,Enterprise,1084,1084 : Manufacture of condiments and seasonings,,Total
20.0,Year,2016,K02000001,,,Enterprise,1085,1085 : Manufacture of prepared meals and dishes,,0-49
25.0,Year,2016,K02000001,,,Enterprise,1085,1085 : Manufacture of prepared meals and dishes,,50-99
65.0,Year,2016,K02000001,,,Enterprise,1085,1085 : Manufacture of prepared meals and dishes,,100-249
20.0,Year,2016,K02000001,,,Enterprise,1085,1085 : Manufacture of prepared meals and dishes,,250-499
10.0,Year,2016,K02000001,,,Enterprise,1085,1085 : Manufacture of prepared meals and dishes,,500-999
15.0,Year,2016,K02000001,,,Enterprise,1085,1085 : Manufacture of prepared meals and dishes,,1000-1999
25.0,Year,2016,K02000001,,,Enterprise,1085,1085 : Manufacture of prepared meals and dishes,,2000-4999
10.0,Year,2016,K02000001,,,Enterprise,1085,1085 : Manufacture of prepared meals and dishes,,5000-9999
20.0,Year,2016,K02000001,,,Enterprise,1085,1085 : Manufacture of prepared meals and dishes,,10000-49999
10.0,Year,2016,K02000001,,,Enterprise,1085,1085 : Manufacture of prepared meals and dishes,,50000+
220.0,Year,2016,K02000001,,,Enterprise,1085,1085 : Manufacture of prepared meals and dishes,,Total
40.0,Year,2016,K02000001,,,Enterprise,1086,1086 : Manufacture of homogenised food preparations and dietetic food,,0-49
20.0,Year,2016,K02000001,,,Enterprise,1086,1086 : Manufacture of homogenised food preparations and dietetic food,,50-99
35.0,Year,2016,K02000001,,,Enterprise,1086,1086 : Manufacture of homogenised food preparations and dietetic food,,100-249
20.0,Year,2016,K02000001,,,Enterprise,1086,1086 : Manufacture of homogenised food preparations and dietetic food,,250-499
15.0,Year,2016,K02000001,,,Enterprise,1086,1086 : Manufacture of homogenised food preparations and dietetic food,,500-999
5.0,Year,2016,K02000001,,,Enterprise,1086,1086 : Manufacture of homogenised food preparations and dietetic food,,1000-1999
0.0,Year,2016,K02000001,,,Enterprise,1086,1086 : Manufacture of homogenised food preparations and dietetic food,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,1086,1086 : Manufacture of homogenised food preparations and dietetic food,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,1086,1086 : Manufacture of homogenised food preparations and dietetic food,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,1086,1086 : Manufacture of homogenised food preparations and dietetic food,,50000+
140.0,Year,2016,K02000001,,,Enterprise,1086,1086 : Manufacture of homogenised food preparations and dietetic food,,Total
110.0,Year,2016,K02000001,,,Enterprise,1089,1089 : Manufacture of other food products n.e.c.,,0-49
125.0,Year,2016,K02000001,,,Enterprise,1089,1089 : Manufacture of other food products n.e.c.,,50-99
165.0,Year,2016,K02000001,,,Enterprise,1089,1089 : Manufacture of other food products n.e.c.,,100-249
100.0,Year,2016,K02000001,,,Enterprise,1089,1089 : Manufacture of other food products n.e.c.,,250-499
85.0,Year,2016,K02000001,,,Enterprise,1089,1089 : Manufacture of other food products n.e.c.,,500-999
50.0,Year,2016,K02000001,,,Enterprise,1089,1089 : Manufacture of other food products n.e.c.,,1000-1999
45.0,Year,2016,K02000001,,,Enterprise,1089,1089 : Manufacture of other food products n.e.c.,,2000-4999
25.0,Year,2016,K02000001,,,Enterprise,1089,1089 : Manufacture of other food products n.e.c.,,5000-9999
35.0,Year,2016,K02000001,,,Enterprise,1089,1089 : Manufacture of other food products n.e.c.,,10000-49999
15.0,Year,2016,K02000001,,,Enterprise,1089,1089 : Manufacture of other food products n.e.c.,,50000+
755.0,Year,2016,K02000001,,,Enterprise,1089,1089 : Manufacture of other food products n.e.c.,,Total
25.0,Year,2016,K02000001,,,Enterprise,1091,1091 : Manufacture of prepared feeds for farm animals,,0-49
20.0,Year,2016,K02000001,,,Enterprise,1091,1091 : Manufacture of prepared feeds for farm animals,,50-99
35.0,Year,2016,K02000001,,,Enterprise,1091,1091 : Manufacture of prepared feeds for farm animals,,100-249
30.0,Year,2016,K02000001,,,Enterprise,1091,1091 : Manufacture of prepared feeds for farm animals,,250-499
20.0,Year,2016,K02000001,,,Enterprise,1091,1091 : Manufacture of prepared feeds for farm animals,,500-999
20.0,Year,2016,K02000001,,,Enterprise,1091,1091 : Manufacture of prepared feeds for farm animals,,1000-1999
35.0,Year,2016,K02000001,,,Enterprise,1091,1091 : Manufacture of prepared feeds for farm animals,,2000-4999
20.0,Year,2016,K02000001,,,Enterprise,1091,1091 : Manufacture of prepared feeds for farm animals,,5000-9999
45.0,Year,2016,K02000001,,,Enterprise,1091,1091 : Manufacture of prepared feeds for farm animals,,10000-49999
20.0,Year,2016,K02000001,,,Enterprise,1091,1091 : Manufacture of prepared feeds for farm animals,,50000+
270.0,Year,2016,K02000001,,,Enterprise,1091,1091 : Manufacture of prepared feeds for farm animals,,Total
20.0,Year,2016,K02000001,,,Enterprise,1092,1092 : Manufacture of prepared pet foods,,0-49
20.0,Year,2016,K02000001,,,Enterprise,1092,1092 : Manufacture of prepared pet foods,,50-99
50.0,Year,2016,K02000001,,,Enterprise,1092,1092 : Manufacture of prepared pet foods,,100-249
20.0,Year,2016,K02000001,,,Enterprise,1092,1092 : Manufacture of prepared pet foods,,250-499
15.0,Year,2016,K02000001,,,Enterprise,1092,1092 : Manufacture of prepared pet foods,,500-999
15.0,Year,2016,K02000001,,,Enterprise,1092,1092 : Manufacture of prepared pet foods,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,1092,1092 : Manufacture of prepared pet foods,,2000-4999
15.0,Year,2016,K02000001,,,Enterprise,1092,1092 : Manufacture of prepared pet foods,,5000-9999
20.0,Year,2016,K02000001,,,Enterprise,1092,1092 : Manufacture of prepared pet foods,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,1092,1092 : Manufacture of prepared pet foods,,50000+
185.0,Year,2016,K02000001,,,Enterprise,1092,1092 : Manufacture of prepared pet foods,,Total
85.0,Year,2016,K02000001,,,Enterprise,1101,1101 : Distilling; rectifying and blending of spirits,,0-49
60.0,Year,2016,K02000001,,,Enterprise,1101,1101 : Distilling; rectifying and blending of spirits,,50-99
105.0,Year,2016,K02000001,,,Enterprise,1101,1101 : Distilling; rectifying and blending of spirits,,100-249
30.0,Year,2016,K02000001,,,Enterprise,1101,1101 : Distilling; rectifying and blending of spirits,,250-499
20.0,Year,2016,K02000001,,,Enterprise,1101,1101 : Distilling; rectifying and blending of spirits,,500-999
10.0,Year,2016,K02000001,,,Enterprise,1101,1101 : Distilling; rectifying and blending of spirits,,1000-1999
10.0,Year,2016,K02000001,,,Enterprise,1101,1101 : Distilling; rectifying and blending of spirits,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,1101,1101 : Distilling; rectifying and blending of spirits,,5000-9999
10.0,Year,2016,K02000001,,,Enterprise,1101,1101 : Distilling; rectifying and blending of spirits,,10000-49999
15.0,Year,2016,K02000001,,,Enterprise,1101,1101 : Distilling; rectifying and blending of spirits,,50000+
350.0,Year,2016,K02000001,,,Enterprise,1101,1101 : Distilling; rectifying and blending of spirits,,Total
10.0,Year,2016,K02000001,,,Enterprise,1102,1102 : Manufacture of wine from grape,,0-49
0.0,Year,2016,K02000001,,,Enterprise,1102,1102 : Manufacture of wine from grape,,50-99
