V4_0,Time_codelist,Time,Geography_codelist,Geography,Employment size band_codelist,Employment size band,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07
110.0,Year,2016,K02000001,,,0-4,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages
15.0,Year,2016,K02000001,,,5-9,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages
20.0,Year,2016,K02000001,,,10-19,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages
5.0,Year,2016,K02000001,,,20-49,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages
5.0,Year,2016,K02000001,,,50-99,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages
0.0,Year,2016,K02000001,,,250+,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages
160.0,Year,2016,K02000001,,,Total,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages
65.0,Year,2016,K02000001,,,0-4,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.
10.0,Year,2016,K02000001,,,5-9,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.
10.0,Year,2016,K02000001,,,10-19,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.
5.0,Year,2016,K02000001,,,20-49,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.
0.0,Year,2016,K02000001,,,50-99,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.
0.0,Year,2016,K02000001,,,250+,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.
90.0,Year,2016,K02000001,,,Total,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.
465.0,Year,2016,K02000001,,,0-4,,Enterprise,3101,3101 : Manufacture of office and shop furniture
135.0,Year,2016,K02000001,,,5-9,,Enterprise,3101,3101 : Manufacture of office and shop furniture
110.0,Year,2016,K02000001,,,10-19,,Enterprise,3101,3101 : Manufacture of office and shop furniture
105.0,Year,2016,K02000001,,,20-49,,Enterprise,3101,3101 : Manufacture of office and shop furniture
55.0,Year,2016,K02000001,,,50-99,,Enterprise,3101,3101 : Manufacture of office and shop furniture
25.0,Year,2016,K02000001,,,100-249,,Enterprise,3101,3101 : Manufacture of office and shop furniture
10.0,Year,2016,K02000001,,,250+,,Enterprise,3101,3101 : Manufacture of office and shop furniture
905.0,Year,2016,K02000001,,,Total,,Enterprise,3101,3101 : Manufacture of office and shop furniture
765.0,Year,2016,K02000001,,,0-4,,Enterprise,3102,3102 : Manufacture of kitchen furniture
260.0,Year,2016,K02000001,,,5-9,,Enterprise,3102,3102 : Manufacture of kitchen furniture
140.0,Year,2016,K02000001,,,10-19,,Enterprise,3102,3102 : Manufacture of kitchen furniture
70.0,Year,2016,K02000001,,,20-49,,Enterprise,3102,3102 : Manufacture of kitchen furniture
20.0,Year,2016,K02000001,,,50-99,,Enterprise,3102,3102 : Manufacture of kitchen furniture
15.0,Year,2016,K02000001,,,100-249,,Enterprise,3102,3102 : Manufacture of kitchen furniture
10.0,Year,2016,K02000001,,,250+,,Enterprise,3102,3102 : Manufacture of kitchen furniture
1280.0,Year,2016,K02000001,,,Total,,Enterprise,3102,3102 : Manufacture of kitchen furniture
55.0,Year,2016,K02000001,,,0-4,,Enterprise,3103,3103 : Manufacture of mattresses
20.0,Year,2016,K02000001,,,5-9,,Enterprise,3103,3103 : Manufacture of mattresses
15.0,Year,2016,K02000001,,,10-19,,Enterprise,3103,3103 : Manufacture of mattresses
35.0,Year,2016,K02000001,,,20-49,,Enterprise,3103,3103 : Manufacture of mattresses
15.0,Year,2016,K02000001,,,50-99,,Enterprise,3103,3103 : Manufacture of mattresses
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3103,3103 : Manufacture of mattresses
10.0,Year,2016,K02000001,,,250+,,Enterprise,3103,3103 : Manufacture of mattresses
155.0,Year,2016,K02000001,,,Total,,Enterprise,3103,3103 : Manufacture of mattresses
2535.0,Year,2016,K02000001,,,0-4,,Enterprise,3109,3109 : Manufacture of other furniture
620.0,Year,2016,K02000001,,,5-9,,Enterprise,3109,3109 : Manufacture of other furniture
375.0,Year,2016,K02000001,,,10-19,,Enterprise,3109,3109 : Manufacture of other furniture
235.0,Year,2016,K02000001,,,20-49,,Enterprise,3109,3109 : Manufacture of other furniture
65.0,Year,2016,K02000001,,,50-99,,Enterprise,3109,3109 : Manufacture of other furniture
45.0,Year,2016,K02000001,,,100-249,,Enterprise,3109,3109 : Manufacture of other furniture
15.0,Year,2016,K02000001,,,250+,,Enterprise,3109,3109 : Manufacture of other furniture
3890.0,Year,2016,K02000001,,,Total,,Enterprise,3109,3109 : Manufacture of other furniture
0.0,Year,2016,K02000001,,,0-4,,Enterprise,3211,3211 : Striking of coins
0.0,Year,2016,K02000001,,,5-9,,Enterprise,3211,3211 : Striking of coins
0.0,Year,2016,K02000001,,,10-19,,Enterprise,3211,3211 : Striking of coins
0.0,Year,2016,K02000001,,,20-49,,Enterprise,3211,3211 : Striking of coins
0.0,Year,2016,K02000001,,,50-99,,Enterprise,3211,3211 : Striking of coins
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3211,3211 : Striking of coins
0.0,Year,2016,K02000001,,,250+,,Enterprise,3211,3211 : Striking of coins
0.0,Year,2016,K02000001,,,Total,,Enterprise,3211,3211 : Striking of coins
1015.0,Year,2016,K02000001,,,0-4,,Enterprise,3212,3212 : Manufacture of jewellery and related articles
170.0,Year,2016,K02000001,,,5-9,,Enterprise,3212,3212 : Manufacture of jewellery and related articles
55.0,Year,2016,K02000001,,,10-19,,Enterprise,3212,3212 : Manufacture of jewellery and related articles
25.0,Year,2016,K02000001,,,20-49,,Enterprise,3212,3212 : Manufacture of jewellery and related articles
5.0,Year,2016,K02000001,,,50-99,,Enterprise,3212,3212 : Manufacture of jewellery and related articles
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3212,3212 : Manufacture of jewellery and related articles
0.0,Year,2016,K02000001,,,250+,,Enterprise,3212,3212 : Manufacture of jewellery and related articles
1275.0,Year,2016,K02000001,,,Total,,Enterprise,3212,3212 : Manufacture of jewellery and related articles
120.0,Year,2016,K02000001,,,0-4,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles
15.0,Year,2016,K02000001,,,5-9,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles
5.0,Year,2016,K02000001,,,10-19,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles
10.0,Year,2016,K02000001,,,20-49,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles
0.0,Year,2016,K02000001,,,50-99,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles
0.0,Year,2016,K02000001,,,250+,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles
150.0,Year,2016,K02000001,,,Total,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles
210.0,Year,2016,K02000001,,,0-4,,Enterprise,3220,3220 : Manufacture of musical instruments
35.0,Year,2016,K02000001,,,5-9,,Enterprise,3220,3220 : Manufacture of musical instruments
15.0,Year,2016,K02000001,,,10-19,,Enterprise,3220,3220 : Manufacture of musical instruments
5.0,Year,2016,K02000001,,,20-49,,Enterprise,3220,3220 : Manufacture of musical instruments
5.0,Year,2016,K02000001,,,50-99,,Enterprise,3220,3220 : Manufacture of musical instruments
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3220,3220 : Manufacture of musical instruments
0.0,Year,2016,K02000001,,,250+,,Enterprise,3220,3220 : Manufacture of musical instruments
270.0,Year,2016,K02000001,,,Total,,Enterprise,3220,3220 : Manufacture of musical instruments
570.0,Year,2016,K02000001,,,0-4,,Enterprise,3230,3230 : Manufacture of sports goods
115.0,Year,2016,K02000001,,,5-9,,Enterprise,3230,3230 : Manufacture of sports goods
60.0,Year,2016,K02000001,,,10-19,,Enterprise,3230,3230 : Manufacture of sports goods
25.0,Year,2016,K02000001,,,20-49,,Enterprise,3230,3230 : Manufacture of sports goods
10.0,Year,2016,K02000001,,,50-99,,Enterprise,3230,3230 : Manufacture of sports goods
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3230,3230 : Manufacture of sports goods
0.0,Year,2016,K02000001,,,250+,,Enterprise,3230,3230 : Manufacture of sports goods
785.0,Year,2016,K02000001,,,Total,,Enterprise,3230,3230 : Manufacture of sports goods
465.0,Year,2016,K02000001,,,0-4,,Enterprise,3240,3240 : Manufacture of games and toys
65.0,Year,2016,K02000001,,,5-9,,Enterprise,3240,3240 : Manufacture of games and toys
35.0,Year,2016,K02000001,,,10-19,,Enterprise,3240,3240 : Manufacture of games and toys
15.0,Year,2016,K02000001,,,20-49,,Enterprise,3240,3240 : Manufacture of games and toys
5.0,Year,2016,K02000001,,,50-99,,Enterprise,3240,3240 : Manufacture of games and toys
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3240,3240 : Manufacture of games and toys
0.0,Year,2016,K02000001,,,250+,,Enterprise,3240,3240 : Manufacture of games and toys
590.0,Year,2016,K02000001,,,Total,,Enterprise,3240,3240 : Manufacture of games and toys
1085.0,Year,2016,K02000001,,,0-4,,Enterprise,3250,3250 : Manufacture of medical and dental instruments and supplies
420.0,Year,2016,K02000001,,,5-9,,Enterprise,3250,3250 : Manufacture of medical and dental instruments and supplies
230.0,Year,2016,K02000001,,,10-19,,Enterprise,3250,3250 : Manufacture of medical and dental instruments and supplies
145.0,Year,2016,K02000001,,,20-49,,Enterprise,3250,3250 : Manufacture of medical and dental instruments and supplies
70.0,Year,2016,K02000001,,,50-99,,Enterprise,3250,3250 : Manufacture of medical and dental instruments and supplies
50.0,Year,2016,K02000001,,,100-249,,Enterprise,3250,3250 : Manufacture of medical and dental instruments and supplies
20.0,Year,2016,K02000001,,,250+,,Enterprise,3250,3250 : Manufacture of medical and dental instruments and supplies
2020.0,Year,2016,K02000001,,,Total,,Enterprise,3250,3250 : Manufacture of medical and dental instruments and supplies
15.0,Year,2016,K02000001,,,0-4,,Enterprise,3291,3291 : Manufacture of brooms and brushes
10.0,Year,2016,K02000001,,,5-9,,Enterprise,3291,3291 : Manufacture of brooms and brushes
15.0,Year,2016,K02000001,,,10-19,,Enterprise,3291,3291 : Manufacture of brooms and brushes
10.0,Year,2016,K02000001,,,20-49,,Enterprise,3291,3291 : Manufacture of brooms and brushes
0.0,Year,2016,K02000001,,,50-99,,Enterprise,3291,3291 : Manufacture of brooms and brushes
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3291,3291 : Manufacture of brooms and brushes
0.0,Year,2016,K02000001,,,250+,,Enterprise,3291,3291 : Manufacture of brooms and brushes
50.0,Year,2016,K02000001,,,Total,,Enterprise,3291,3291 : Manufacture of brooms and brushes
3235.0,Year,2016,K02000001,,,0-4,,Enterprise,3299,3299 : Other manufacturing n.e.c.
745.0,Year,2016,K02000001,,,5-9,,Enterprise,3299,3299 : Other manufacturing n.e.c.
230.0,Year,2016,K02000001,,,10-19,,Enterprise,3299,3299 : Other manufacturing n.e.c.
85.0,Year,2016,K02000001,,,20-49,,Enterprise,3299,3299 : Other manufacturing n.e.c.
30.0,Year,2016,K02000001,,,50-99,,Enterprise,3299,3299 : Other manufacturing n.e.c.
10.0,Year,2016,K02000001,,,100-249,,Enterprise,3299,3299 : Other manufacturing n.e.c.
0.0,Year,2016,K02000001,,,250+,,Enterprise,3299,3299 : Other manufacturing n.e.c.
4335.0,Year,2016,K02000001,,,Total,,Enterprise,3299,3299 : Other manufacturing n.e.c.
875.0,Year,2016,K02000001,,,0-4,,Enterprise,3311,3311 : Repair of fabricated metal products
80.0,Year,2016,K02000001,,,5-9,,Enterprise,3311,3311 : Repair of fabricated metal products
40.0,Year,2016,K02000001,,,10-19,,Enterprise,3311,3311 : Repair of fabricated metal products
20.0,Year,2016,K02000001,,,20-49,,Enterprise,3311,3311 : Repair of fabricated metal products
5.0,Year,2016,K02000001,,,50-99,,Enterprise,3311,3311 : Repair of fabricated metal products
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3311,3311 : Repair of fabricated metal products
0.0,Year,2016,K02000001,,,250+,,Enterprise,3311,3311 : Repair of fabricated metal products
1025.0,Year,2016,K02000001,,,Total,,Enterprise,3311,3311 : Repair of fabricated metal products
3375.0,Year,2016,K02000001,,,0-4,,Enterprise,3312,3312 : Repair of machinery
485.0,Year,2016,K02000001,,,5-9,,Enterprise,3312,3312 : Repair of machinery
320.0,Year,2016,K02000001,,,10-19,,Enterprise,3312,3312 : Repair of machinery
130.0,Year,2016,K02000001,,,20-49,,Enterprise,3312,3312 : Repair of machinery
30.0,Year,2016,K02000001,,,50-99,,Enterprise,3312,3312 : Repair of machinery
30.0,Year,2016,K02000001,,,100-249,,Enterprise,3312,3312 : Repair of machinery
20.0,Year,2016,K02000001,,,250+,,Enterprise,3312,3312 : Repair of machinery
4390.0,Year,2016,K02000001,,,Total,,Enterprise,3312,3312 : Repair of machinery
305.0,Year,2016,K02000001,,,0-4,,Enterprise,3313,3313 : Repair of electronic and optical equipment
35.0,Year,2016,K02000001,,,5-9,,Enterprise,3313,3313 : Repair of electronic and optical equipment
30.0,Year,2016,K02000001,,,10-19,,Enterprise,3313,3313 : Repair of electronic and optical equipment
15.0,Year,2016,K02000001,,,20-49,,Enterprise,3313,3313 : Repair of electronic and optical equipment
5.0,Year,2016,K02000001,,,50-99,,Enterprise,3313,3313 : Repair of electronic and optical equipment
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3313,3313 : Repair of electronic and optical equipment
5.0,Year,2016,K02000001,,,250+,,Enterprise,3313,3313 : Repair of electronic and optical equipment
400.0,Year,2016,K02000001,,,Total,,Enterprise,3313,3313 : Repair of electronic and optical equipment
850.0,Year,2016,K02000001,,,0-4,,Enterprise,3314,3314 : Repair of electrical equipment
125.0,Year,2016,K02000001,,,5-9,,Enterprise,3314,3314 : Repair of electrical equipment
50.0,Year,2016,K02000001,,,10-19,,Enterprise,3314,3314 : Repair of electrical equipment
20.0,Year,2016,K02000001,,,20-49,,Enterprise,3314,3314 : Repair of electrical equipment
10.0,Year,2016,K02000001,,,50-99,,Enterprise,3314,3314 : Repair of electrical equipment
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3314,3314 : Repair of electrical equipment
0.0,Year,2016,K02000001,,,250+,,Enterprise,3314,3314 : Repair of electrical equipment
1060.0,Year,2016,K02000001,,,Total,,Enterprise,3314,3314 : Repair of electrical equipment
430.0,Year,2016,K02000001,,,0-4,,Enterprise,3315,3315 : Repair and maintenance of ships and boats
65.0,Year,2016,K02000001,,,5-9,,Enterprise,3315,3315 : Repair and maintenance of ships and boats
45.0,Year,2016,K02000001,,,10-19,,Enterprise,3315,3315 : Repair and maintenance of ships and boats
30.0,Year,2016,K02000001,,,20-49,,Enterprise,3315,3315 : Repair and maintenance of ships and boats
10.0,Year,2016,K02000001,,,50-99,,Enterprise,3315,3315 : Repair and maintenance of ships and boats
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3315,3315 : Repair and maintenance of ships and boats
5.0,Year,2016,K02000001,,,250+,,Enterprise,3315,3315 : Repair and maintenance of ships and boats
590.0,Year,2016,K02000001,,,Total,,Enterprise,3315,3315 : Repair and maintenance of ships and boats
1980.0,Year,2016,K02000001,,,0-4,,Enterprise,3316,3316 : Repair and maintenance of aircraft and spacecraft
35.0,Year,2016,K02000001,,,5-9,,Enterprise,3316,3316 : Repair and maintenance of aircraft and spacecraft
25.0,Year,2016,K02000001,,,10-19,,Enterprise,3316,3316 : Repair and maintenance of aircraft and spacecraft
15.0,Year,2016,K02000001,,,20-49,,Enterprise,3316,3316 : Repair and maintenance of aircraft and spacecraft
20.0,Year,2016,K02000001,,,50-99,,Enterprise,3316,3316 : Repair and maintenance of aircraft and spacecraft
10.0,Year,2016,K02000001,,,100-249,,Enterprise,3316,3316 : Repair and maintenance of aircraft and spacecraft
15.0,Year,2016,K02000001,,,250+,,Enterprise,3316,3316 : Repair and maintenance of aircraft and spacecraft
2100.0,Year,2016,K02000001,,,Total,,Enterprise,3316,3316 : Repair and maintenance of aircraft and spacecraft
1130.0,Year,2016,K02000001,,,0-4,,Enterprise,3317,3317 : Repair and maintenance of other transport equipment
85.0,Year,2016,K02000001,,,5-9,,Enterprise,3317,3317 : Repair and maintenance of other transport equipment
15.0,Year,2016,K02000001,,,10-19,,Enterprise,3317,3317 : Repair and maintenance of other transport equipment
15.0,Year,2016,K02000001,,,20-49,,Enterprise,3317,3317 : Repair and maintenance of other transport equipment
5.0,Year,2016,K02000001,,,50-99,,Enterprise,3317,3317 : Repair and maintenance of other transport equipment
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3317,3317 : Repair and maintenance of other transport equipment
5.0,Year,2016,K02000001,,,250+,,Enterprise,3317,3317 : Repair and maintenance of other transport equipment
1260.0,Year,2016,K02000001,,,Total,,Enterprise,3317,3317 : Repair and maintenance of other transport equipment
995.0,Year,2016,K02000001,,,0-4,,Enterprise,3319,3319 : Repair of other equipment
120.0,Year,2016,K02000001,,,5-9,,Enterprise,3319,3319 : Repair of other equipment
45.0,Year,2016,K02000001,,,10-19,,Enterprise,3319,3319 : Repair of other equipment
10.0,Year,2016,K02000001,,,20-49,,Enterprise,3319,3319 : Repair of other equipment
5.0,Year,2016,K02000001,,,50-99,,Enterprise,3319,3319 : Repair of other equipment
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3319,3319 : Repair of other equipment
0.0,Year,2016,K02000001,,,250+,,Enterprise,3319,3319 : Repair of other equipment
1175.0,Year,2016,K02000001,,,Total,,Enterprise,3319,3319 : Repair of other equipment
1730.0,Year,2016,K02000001,,,0-4,,Enterprise,3320,3320 : Installation of industrial machinery and equipment
200.0,Year,2016,K02000001,,,5-9,,Enterprise,3320,3320 : Installation of industrial machinery and equipment
125.0,Year,2016,K02000001,,,10-19,,Enterprise,3320,3320 : Installation of industrial machinery and equipment
75.0,Year,2016,K02000001,,,20-49,,Enterprise,3320,3320 : Installation of industrial machinery and equipment
35.0,Year,2016,K02000001,,,50-99,,Enterprise,3320,3320 : Installation of industrial machinery and equipment
20.0,Year,2016,K02000001,,,100-249,,Enterprise,3320,3320 : Installation of industrial machinery and equipment
10.0,Year,2016,K02000001,,,250+,,Enterprise,3320,3320 : Installation of industrial machinery and equipment
2195.0,Year,2016,K02000001,,,Total,,Enterprise,3320,3320 : Installation of industrial machinery and equipment
3340.0,Year,2016,K02000001,,,0-4,,Enterprise,3511,3511 : Production of electricity
460.0,Year,2016,K02000001,,,5-9,,Enterprise,3511,3511 : Production of electricity
305.0,Year,2016,K02000001,,,10-19,,Enterprise,3511,3511 : Production of electricity
20.0,Year,2016,K02000001,,,20-49,,Enterprise,3511,3511 : Production of electricity
10.0,Year,2016,K02000001,,,50-99,,Enterprise,3511,3511 : Production of electricity
10.0,Year,2016,K02000001,,,100-249,,Enterprise,3511,3511 : Production of electricity
5.0,Year,2016,K02000001,,,250+,,Enterprise,3511,3511 : Production of electricity
4150.0,Year,2016,K02000001,,,Total,,Enterprise,3511,3511 : Production of electricity
10.0,Year,2016,K02000001,,,0-4,,Enterprise,3512,3512 : Transmission of electricity
10.0,Year,2016,K02000001,,,5-9,,Enterprise,3512,3512 : Transmission of electricity
0.0,Year,2016,K02000001,,,10-19,,Enterprise,3512,3512 : Transmission of electricity
0.0,Year,2016,K02000001,,,20-49,,Enterprise,3512,3512 : Transmission of electricity
0.0,Year,2016,K02000001,,,50-99,,Enterprise,3512,3512 : Transmission of electricity
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3512,3512 : Transmission of electricity
0.0,Year,2016,K02000001,,,250+,,Enterprise,3512,3512 : Transmission of electricity
20.0,Year,2016,K02000001,,,Total,,Enterprise,3512,3512 : Transmission of electricity
35.0,Year,2016,K02000001,,,0-4,,Enterprise,3513,3513 : Distribution of electricity
5.0,Year,2016,K02000001,,,5-9,,Enterprise,3513,3513 : Distribution of electricity
0.0,Year,2016,K02000001,,,10-19,,Enterprise,3513,3513 : Distribution of electricity
0.0,Year,2016,K02000001,,,20-49,,Enterprise,3513,3513 : Distribution of electricity
5.0,Year,2016,K02000001,,,50-99,,Enterprise,3513,3513 : Distribution of electricity
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3513,3513 : Distribution of electricity
15.0,Year,2016,K02000001,,,250+,,Enterprise,3513,3513 : Distribution of electricity
60.0,Year,2016,K02000001,,,Total,,Enterprise,3513,3513 : Distribution of electricity
530.0,Year,2016,K02000001,,,0-4,,Enterprise,3514,3514 : Trade of electricity
50.0,Year,2016,K02000001,,,5-9,,Enterprise,3514,3514 : Trade of electricity
30.0,Year,2016,K02000001,,,10-19,,Enterprise,3514,3514 : Trade of electricity
10.0,Year,2016,K02000001,,,20-49,,Enterprise,3514,3514 : Trade of electricity
10.0,Year,2016,K02000001,,,50-99,,Enterprise,3514,3514 : Trade of electricity
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3514,3514 : Trade of electricity
5.0,Year,2016,K02000001,,,250+,,Enterprise,3514,3514 : Trade of electricity
640.0,Year,2016,K02000001,,,Total,,Enterprise,3514,3514 : Trade of electricity
5.0,Year,2016,K02000001,,,0-4,,Enterprise,3521,3521 : Manufacture of gas
0.0,Year,2016,K02000001,,,5-9,,Enterprise,3521,3521 : Manufacture of gas
0.0,Year,2016,K02000001,,,10-19,,Enterprise,3521,3521 : Manufacture of gas
0.0,Year,2016,K02000001,,,20-49,,Enterprise,3521,3521 : Manufacture of gas
0.0,Year,2016,K02000001,,,50-99,,Enterprise,3521,3521 : Manufacture of gas
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3521,3521 : Manufacture of gas
0.0,Year,2016,K02000001,,,250+,,Enterprise,3521,3521 : Manufacture of gas
5.0,Year,2016,K02000001,,,Total,,Enterprise,3521,3521 : Manufacture of gas
15.0,Year,2016,K02000001,,,0-4,,Enterprise,3522,3522 : Distribution of gaseous fuels through mains
0.0,Year,2016,K02000001,,,5-9,,Enterprise,3522,3522 : Distribution of gaseous fuels through mains
5.0,Year,2016,K02000001,,,10-19,,Enterprise,3522,3522 : Distribution of gaseous fuels through mains
5.0,Year,2016,K02000001,,,20-49,,Enterprise,3522,3522 : Distribution of gaseous fuels through mains
5.0,Year,2016,K02000001,,,50-99,,Enterprise,3522,3522 : Distribution of gaseous fuels through mains
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3522,3522 : Distribution of gaseous fuels through mains
5.0,Year,2016,K02000001,,,250+,,Enterprise,3522,3522 : Distribution of gaseous fuels through mains
35.0,Year,2016,K02000001,,,Total,,Enterprise,3522,3522 : Distribution of gaseous fuels through mains
55.0,Year,2016,K02000001,,,0-4,,Enterprise,3523,3523 : Trade of gas through mains
10.0,Year,2016,K02000001,,,5-9,,Enterprise,3523,3523 : Trade of gas through mains
5.0,Year,2016,K02000001,,,10-19,,Enterprise,3523,3523 : Trade of gas through mains
5.0,Year,2016,K02000001,,,20-49,,Enterprise,3523,3523 : Trade of gas through mains
0.0,Year,2016,K02000001,,,50-99,,Enterprise,3523,3523 : Trade of gas through mains
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3523,3523 : Trade of gas through mains
0.0,Year,2016,K02000001,,,250+,,Enterprise,3523,3523 : Trade of gas through mains
75.0,Year,2016,K02000001,,,Total,,Enterprise,3523,3523 : Trade of gas through mains
15.0,Year,2016,K02000001,,,0-4,,Enterprise,3530,3530 : Steam and air conditioning supply
5.0,Year,2016,K02000001,,,5-9,,Enterprise,3530,3530 : Steam and air conditioning supply
0.0,Year,2016,K02000001,,,10-19,,Enterprise,3530,3530 : Steam and air conditioning supply
0.0,Year,2016,K02000001,,,20-49,,Enterprise,3530,3530 : Steam and air conditioning supply
0.0,Year,2016,K02000001,,,50-99,,Enterprise,3530,3530 : Steam and air conditioning supply
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3530,3530 : Steam and air conditioning supply
0.0,Year,2016,K02000001,,,250+,,Enterprise,3530,3530 : Steam and air conditioning supply
20.0,Year,2016,K02000001,,,Total,,Enterprise,3530,3530 : Steam and air conditioning supply
50.0,Year,2016,K02000001,,,0-4,,Enterprise,3600,3600 : Water collection; treatment and supply
10.0,Year,2016,K02000001,,,5-9,,Enterprise,3600,3600 : Water collection; treatment and supply
0.0,Year,2016,K02000001,,,10-19,,Enterprise,3600,3600 : Water collection; treatment and supply
15.0,Year,2016,K02000001,,,20-49,,Enterprise,3600,3600 : Water collection; treatment and supply
5.0,Year,2016,K02000001,,,50-99,,Enterprise,3600,3600 : Water collection; treatment and supply
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3600,3600 : Water collection; treatment and supply
20.0,Year,2016,K02000001,,,250+,,Enterprise,3600,3600 : Water collection; treatment and supply
105.0,Year,2016,K02000001,,,Total,,Enterprise,3600,3600 : Water collection; treatment and supply
620.0,Year,2016,K02000001,,,0-4,,Enterprise,3700,3700 : Sewerage
175.0,Year,2016,K02000001,,,5-9,,Enterprise,3700,3700 : Sewerage
85.0,Year,2016,K02000001,,,10-19,,Enterprise,3700,3700 : Sewerage
75.0,Year,2016,K02000001,,,20-49,,Enterprise,3700,3700 : Sewerage
20.0,Year,2016,K02000001,,,50-99,,Enterprise,3700,3700 : Sewerage
5.0,Year,2016,K02000001,,,100-249,,Enterprise,3700,3700 : Sewerage
5.0,Year,2016,K02000001,,,250+,,Enterprise,3700,3700 : Sewerage
985.0,Year,2016,K02000001,,,Total,,Enterprise,3700,3700 : Sewerage
1550.0,Year,2016,K02000001,,,0-4,,Enterprise,3811,3811 : Collection of non-hazardous waste
385.0,Year,2016,K02000001,,,5-9,,Enterprise,3811,3811 : Collection of non-hazardous waste
245.0,Year,2016,K02000001,,,10-19,,Enterprise,3811,3811 : Collection of non-hazardous waste
165.0,Year,2016,K02000001,,,20-49,,Enterprise,3811,3811 : Collection of non-hazardous waste
60.0,Year,2016,K02000001,,,50-99,,Enterprise,3811,3811 : Collection of non-hazardous waste
25.0,Year,2016,K02000001,,,100-249,,Enterprise,3811,3811 : Collection of non-hazardous waste
20.0,Year,2016,K02000001,,,250+,,Enterprise,3811,3811 : Collection of non-hazardous waste
2450.0,Year,2016,K02000001,,,Total,,Enterprise,3811,3811 : Collection of non-hazardous waste
75.0,Year,2016,K02000001,,,0-4,,Enterprise,3812,3812 : Collection of hazardous waste
15.0,Year,2016,K02000001,,,5-9,,Enterprise,3812,3812 : Collection of hazardous waste
10.0,Year,2016,K02000001,,,10-19,,Enterprise,3812,3812 : Collection of hazardous waste
5.0,Year,2016,K02000001,,,20-49,,Enterprise,3812,3812 : Collection of hazardous waste
5.0,Year,2016,K02000001,,,50-99,,Enterprise,3812,3812 : Collection of hazardous waste
0.0,Year,2016,K02000001,,,100-249,,Enterprise,3812,3812 : Collection of hazardous waste
0.0,Year,2016,K02000001,,,250+,,Enterprise,3812,3812 : Collection of hazardous waste
110.0,Year,2016,K02000001,,,Total,,Enterprise,3812,3812 : Collection of hazardous waste
600.0,Year,2016,K02000001,,,0-4,,Enterprise,3821,3821 : Treatment and disposal of non-hazardous waste
145.0,Year,2016,K02000001,,,5-9,,Enterprise,3821,3821 : Treatment and disposal of non-hazardous waste
100.0,Year,2016,K02000001,,,10-19,,Enterprise,3821,3821 : Treatment and disposal of non-hazardous waste
85.0,Year,2016,K02000001,,,20-49,,Enterprise,3821,3821 : Treatment and disposal of non-hazardous waste
45.0,Year,2016,K02000001,,,50-99,,Enterprise,3821,3821 : Treatment and disposal of non-hazardous waste
