V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07
10.0,Year,2017,E12000001,,,Enterprise,1723,1723 : Manufacture of paper stationery
35.0,Year,2017,E12000002,,,Enterprise,1723,1723 : Manufacture of paper stationery
20.0,Year,2017,E12000003,,,Enterprise,1723,1723 : Manufacture of paper stationery
30.0,Year,2017,E12000004,,,Enterprise,1723,1723 : Manufacture of paper stationery
25.0,Year,2017,E12000005,,,Enterprise,1723,1723 : Manufacture of paper stationery
30.0,Year,2017,E12000006,,,Enterprise,1723,1723 : Manufacture of paper stationery
35.0,Year,2017,E12000007,,,Enterprise,1723,1723 : Manufacture of paper stationery
40.0,Year,2017,E12000008,,,Enterprise,1723,1723 : Manufacture of paper stationery
25.0,Year,2017,E12000009,,,Enterprise,1723,1723 : Manufacture of paper stationery
5.0,Year,2017,W92000004,,,Enterprise,1723,1723 : Manufacture of paper stationery
20.0,Year,2017,S92000003,,,Enterprise,1723,1723 : Manufacture of paper stationery
10.0,Year,2017,N92000002,,,Enterprise,1723,1723 : Manufacture of paper stationery
10.0,Year,2017,K02000001,,,Enterprise,1724,1724 : Manufacture of wallpaper
10.0,Year,2017,K03000001,,,Enterprise,1724,1724 : Manufacture of wallpaper
5.0,Year,2017,K04000001,,,Enterprise,1724,1724 : Manufacture of wallpaper
5.0,Year,2017,E92000001,,,Enterprise,1724,1724 : Manufacture of wallpaper
0.0,Year,2017,E12000001,,,Enterprise,1724,1724 : Manufacture of wallpaper
5.0,Year,2017,E12000002,,,Enterprise,1724,1724 : Manufacture of wallpaper
0.0,Year,2017,E12000003,,,Enterprise,1724,1724 : Manufacture of wallpaper
0.0,Year,2017,E12000004,,,Enterprise,1724,1724 : Manufacture of wallpaper
0.0,Year,2017,E12000005,,,Enterprise,1724,1724 : Manufacture of wallpaper
0.0,Year,2017,E12000006,,,Enterprise,1724,1724 : Manufacture of wallpaper
0.0,Year,2017,E12000007,,,Enterprise,1724,1724 : Manufacture of wallpaper
0.0,Year,2017,E12000008,,,Enterprise,1724,1724 : Manufacture of wallpaper
0.0,Year,2017,E12000009,,,Enterprise,1724,1724 : Manufacture of wallpaper
0.0,Year,2017,W92000004,,,Enterprise,1724,1724 : Manufacture of wallpaper
5.0,Year,2017,S92000003,,,Enterprise,1724,1724 : Manufacture of wallpaper
0.0,Year,2017,N92000002,,,Enterprise,1724,1724 : Manufacture of wallpaper
405.0,Year,2017,K02000001,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
400.0,Year,2017,K03000001,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
375.0,Year,2017,K04000001,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
360.0,Year,2017,E92000001,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
10.0,Year,2017,E12000001,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
50.0,Year,2017,E12000002,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
35.0,Year,2017,E12000003,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
50.0,Year,2017,E12000004,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
45.0,Year,2017,E12000005,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
45.0,Year,2017,E12000006,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
40.0,Year,2017,E12000007,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
55.0,Year,2017,E12000008,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
30.0,Year,2017,E12000009,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
15.0,Year,2017,W92000004,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
25.0,Year,2017,S92000003,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
5.0,Year,2017,N92000002,,,Enterprise,1729,1729 : Manufacture of other articles of paper and paperboard
30.0,Year,2017,K02000001,,,Enterprise,1811,1811 : Printing of newspapers
30.0,Year,2017,K03000001,,,Enterprise,1811,1811 : Printing of newspapers
25.0,Year,2017,K04000001,,,Enterprise,1811,1811 : Printing of newspapers
25.0,Year,2017,E92000001,,,Enterprise,1811,1811 : Printing of newspapers
0.0,Year,2017,E12000001,,,Enterprise,1811,1811 : Printing of newspapers
0.0,Year,2017,E12000002,,,Enterprise,1811,1811 : Printing of newspapers
0.0,Year,2017,E12000003,,,Enterprise,1811,1811 : Printing of newspapers
0.0,Year,2017,E12000004,,,Enterprise,1811,1811 : Printing of newspapers
0.0,Year,2017,E12000005,,,Enterprise,1811,1811 : Printing of newspapers
5.0,Year,2017,E12000006,,,Enterprise,1811,1811 : Printing of newspapers
15.0,Year,2017,E12000007,,,Enterprise,1811,1811 : Printing of newspapers
5.0,Year,2017,E12000008,,,Enterprise,1811,1811 : Printing of newspapers
0.0,Year,2017,E12000009,,,Enterprise,1811,1811 : Printing of newspapers
0.0,Year,2017,W92000004,,,Enterprise,1811,1811 : Printing of newspapers
5.0,Year,2017,S92000003,,,Enterprise,1811,1811 : Printing of newspapers
0.0,Year,2017,N92000002,,,Enterprise,1811,1811 : Printing of newspapers
9345.0,Year,2017,K02000001,,,Enterprise,1812,1812 : Other printing
9160.0,Year,2017,K03000001,,,Enterprise,1812,1812 : Other printing
8745.0,Year,2017,K04000001,,,Enterprise,1812,1812 : Other printing
8405.0,Year,2017,E92000001,,,Enterprise,1812,1812 : Other printing
260.0,Year,2017,E12000001,,,Enterprise,1812,1812 : Other printing
915.0,Year,2017,E12000002,,,Enterprise,1812,1812 : Other printing
770.0,Year,2017,E12000003,,,Enterprise,1812,1812 : Other printing
800.0,Year,2017,E12000004,,,Enterprise,1812,1812 : Other printing
795.0,Year,2017,E12000005,,,Enterprise,1812,1812 : Other printing
1120.0,Year,2017,E12000006,,,Enterprise,1812,1812 : Other printing
1370.0,Year,2017,E12000007,,,Enterprise,1812,1812 : Other printing
1530.0,Year,2017,E12000008,,,Enterprise,1812,1812 : Other printing
845.0,Year,2017,E12000009,,,Enterprise,1812,1812 : Other printing
340.0,Year,2017,W92000004,,,Enterprise,1812,1812 : Other printing
415.0,Year,2017,S92000003,,,Enterprise,1812,1812 : Other printing
185.0,Year,2017,N92000002,,,Enterprise,1812,1812 : Other printing
1440.0,Year,2017,K02000001,,,Enterprise,1813,1813 : Pre-press and pre-media services
1430.0,Year,2017,K03000001,,,Enterprise,1813,1813 : Pre-press and pre-media services
1365.0,Year,2017,K04000001,,,Enterprise,1813,1813 : Pre-press and pre-media services
1330.0,Year,2017,E92000001,,,Enterprise,1813,1813 : Pre-press and pre-media services
30.0,Year,2017,E12000001,,,Enterprise,1813,1813 : Pre-press and pre-media services
145.0,Year,2017,E12000002,,,Enterprise,1813,1813 : Pre-press and pre-media services
135.0,Year,2017,E12000003,,,Enterprise,1813,1813 : Pre-press and pre-media services
110.0,Year,2017,E12000004,,,Enterprise,1813,1813 : Pre-press and pre-media services
135.0,Year,2017,E12000005,,,Enterprise,1813,1813 : Pre-press and pre-media services
195.0,Year,2017,E12000006,,,Enterprise,1813,1813 : Pre-press and pre-media services
195.0,Year,2017,E12000007,,,Enterprise,1813,1813 : Pre-press and pre-media services
260.0,Year,2017,E12000008,,,Enterprise,1813,1813 : Pre-press and pre-media services
125.0,Year,2017,E12000009,,,Enterprise,1813,1813 : Pre-press and pre-media services
35.0,Year,2017,W92000004,,,Enterprise,1813,1813 : Pre-press and pre-media services
65.0,Year,2017,S92000003,,,Enterprise,1813,1813 : Pre-press and pre-media services
10.0,Year,2017,N92000002,,,Enterprise,1813,1813 : Pre-press and pre-media services
305.0,Year,2017,K02000001,,,Enterprise,1814,1814 : Binding and related services
305.0,Year,2017,K03000001,,,Enterprise,1814,1814 : Binding and related services
290.0,Year,2017,K04000001,,,Enterprise,1814,1814 : Binding and related services
280.0,Year,2017,E92000001,,,Enterprise,1814,1814 : Binding and related services
5.0,Year,2017,E12000001,,,Enterprise,1814,1814 : Binding and related services
30.0,Year,2017,E12000002,,,Enterprise,1814,1814 : Binding and related services
25.0,Year,2017,E12000003,,,Enterprise,1814,1814 : Binding and related services
35.0,Year,2017,E12000004,,,Enterprise,1814,1814 : Binding and related services
15.0,Year,2017,E12000005,,,Enterprise,1814,1814 : Binding and related services
35.0,Year,2017,E12000006,,,Enterprise,1814,1814 : Binding and related services
55.0,Year,2017,E12000007,,,Enterprise,1814,1814 : Binding and related services
55.0,Year,2017,E12000008,,,Enterprise,1814,1814 : Binding and related services
25.0,Year,2017,E12000009,,,Enterprise,1814,1814 : Binding and related services
10.0,Year,2017,W92000004,,,Enterprise,1814,1814 : Binding and related services
15.0,Year,2017,S92000003,,,Enterprise,1814,1814 : Binding and related services
0.0,Year,2017,N92000002,,,Enterprise,1814,1814 : Binding and related services
880.0,Year,2017,K02000001,,,Enterprise,1820,1820 : Reproduction of recorded media
875.0,Year,2017,K03000001,,,Enterprise,1820,1820 : Reproduction of recorded media
840.0,Year,2017,K04000001,,,Enterprise,1820,1820 : Reproduction of recorded media
825.0,Year,2017,E92000001,,,Enterprise,1820,1820 : Reproduction of recorded media
10.0,Year,2017,E12000001,,,Enterprise,1820,1820 : Reproduction of recorded media
45.0,Year,2017,E12000002,,,Enterprise,1820,1820 : Reproduction of recorded media
30.0,Year,2017,E12000003,,,Enterprise,1820,1820 : Reproduction of recorded media
35.0,Year,2017,E12000004,,,Enterprise,1820,1820 : Reproduction of recorded media
20.0,Year,2017,E12000005,,,Enterprise,1820,1820 : Reproduction of recorded media
85.0,Year,2017,E12000006,,,Enterprise,1820,1820 : Reproduction of recorded media
375.0,Year,2017,E12000007,,,Enterprise,1820,1820 : Reproduction of recorded media
145.0,Year,2017,E12000008,,,Enterprise,1820,1820 : Reproduction of recorded media
80.0,Year,2017,E12000009,,,Enterprise,1820,1820 : Reproduction of recorded media
15.0,Year,2017,W92000004,,,Enterprise,1820,1820 : Reproduction of recorded media
35.0,Year,2017,S92000003,,,Enterprise,1820,1820 : Reproduction of recorded media
5.0,Year,2017,N92000002,,,Enterprise,1820,1820 : Reproduction of recorded media
0.0,Year,2017,K02000001,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,K03000001,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,K04000001,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,E92000001,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,E12000001,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,E12000002,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,E12000003,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,E12000004,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,E12000005,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,E12000006,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,E12000007,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,E12000008,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,E12000009,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,W92000004,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,S92000003,,,Enterprise,1910,1910 : Manufacture of coke oven products
0.0,Year,2017,N92000002,,,Enterprise,1910,1910 : Manufacture of coke oven products
105.0,Year,2017,K02000001,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
100.0,Year,2017,K03000001,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
90.0,Year,2017,K04000001,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
85.0,Year,2017,E92000001,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
10.0,Year,2017,E12000001,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
15.0,Year,2017,E12000002,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
10.0,Year,2017,E12000003,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
5.0,Year,2017,E12000004,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
15.0,Year,2017,E12000005,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
5.0,Year,2017,E12000006,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
10.0,Year,2017,E12000007,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
10.0,Year,2017,E12000008,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
5.0,Year,2017,E12000009,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
5.0,Year,2017,W92000004,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
10.0,Year,2017,S92000003,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
5.0,Year,2017,N92000002,,,Enterprise,1920,1920 : Manufacture of refined petroleum products
20.0,Year,2017,K02000001,,,Enterprise,2011,2011 : Manufacture of industrial gases
20.0,Year,2017,K03000001,,,Enterprise,2011,2011 : Manufacture of industrial gases
20.0,Year,2017,K04000001,,,Enterprise,2011,2011 : Manufacture of industrial gases
20.0,Year,2017,E92000001,,,Enterprise,2011,2011 : Manufacture of industrial gases
0.0,Year,2017,E12000001,,,Enterprise,2011,2011 : Manufacture of industrial gases
5.0,Year,2017,E12000002,,,Enterprise,2011,2011 : Manufacture of industrial gases
0.0,Year,2017,E12000003,,,Enterprise,2011,2011 : Manufacture of industrial gases
0.0,Year,2017,E12000004,,,Enterprise,2011,2011 : Manufacture of industrial gases
5.0,Year,2017,E12000005,,,Enterprise,2011,2011 : Manufacture of industrial gases
5.0,Year,2017,E12000006,,,Enterprise,2011,2011 : Manufacture of industrial gases
0.0,Year,2017,E12000007,,,Enterprise,2011,2011 : Manufacture of industrial gases
5.0,Year,2017,E12000008,,,Enterprise,2011,2011 : Manufacture of industrial gases
0.0,Year,2017,E12000009,,,Enterprise,2011,2011 : Manufacture of industrial gases
0.0,Year,2017,W92000004,,,Enterprise,2011,2011 : Manufacture of industrial gases
0.0,Year,2017,S92000003,,,Enterprise,2011,2011 : Manufacture of industrial gases
0.0,Year,2017,N92000002,,,Enterprise,2011,2011 : Manufacture of industrial gases
70.0,Year,2017,K02000001,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
70.0,Year,2017,K03000001,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
65.0,Year,2017,K04000001,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
60.0,Year,2017,E92000001,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
0.0,Year,2017,E12000001,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
20.0,Year,2017,E12000002,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
10.0,Year,2017,E12000003,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
5.0,Year,2017,E12000004,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
10.0,Year,2017,E12000005,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
5.0,Year,2017,E12000006,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
5.0,Year,2017,E12000007,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
5.0,Year,2017,E12000008,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
0.0,Year,2017,E12000009,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
5.0,Year,2017,W92000004,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
5.0,Year,2017,S92000003,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
0.0,Year,2017,N92000002,,,Enterprise,2012,2012 : Manufacture of dyes and pigments
100.0,Year,2017,K02000001,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
95.0,Year,2017,K03000001,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
90.0,Year,2017,K04000001,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
85.0,Year,2017,E92000001,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
0.0,Year,2017,E12000001,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
25.0,Year,2017,E12000002,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
15.0,Year,2017,E12000003,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
10.0,Year,2017,E12000004,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
10.0,Year,2017,E12000005,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
5.0,Year,2017,E12000006,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
10.0,Year,2017,E12000007,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
10.0,Year,2017,E12000008,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
0.0,Year,2017,E12000009,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
5.0,Year,2017,W92000004,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
5.0,Year,2017,S92000003,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
5.0,Year,2017,N92000002,,,Enterprise,2013,2013 : Manufacture of other inorganic basic chemicals
125.0,Year,2017,K02000001,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
125.0,Year,2017,K03000001,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
110.0,Year,2017,K04000001,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
105.0,Year,2017,E92000001,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
5.0,Year,2017,E12000001,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
30.0,Year,2017,E12000002,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
10.0,Year,2017,E12000003,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
5.0,Year,2017,E12000004,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
10.0,Year,2017,E12000005,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
15.0,Year,2017,E12000006,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
10.0,Year,2017,E12000007,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
15.0,Year,2017,E12000008,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
5.0,Year,2017,E12000009,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
5.0,Year,2017,W92000004,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
15.0,Year,2017,S92000003,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
0.0,Year,2017,N92000002,,,Enterprise,2014,2014 : Manufacture of other organic basic chemicals
60.0,Year,2017,K02000001,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
55.0,Year,2017,K03000001,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
55.0,Year,2017,K04000001,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
55.0,Year,2017,E92000001,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
0.0,Year,2017,E12000001,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
10.0,Year,2017,E12000002,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
5.0,Year,2017,E12000003,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
5.0,Year,2017,E12000004,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
5.0,Year,2017,E12000005,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
10.0,Year,2017,E12000006,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
5.0,Year,2017,E12000007,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
10.0,Year,2017,E12000008,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
5.0,Year,2017,E12000009,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
0.0,Year,2017,W92000004,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
0.0,Year,2017,S92000003,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
5.0,Year,2017,N92000002,,,Enterprise,2015,2015 : Manufacture of fertilisers and nitrogen compounds
375.0,Year,2017,K02000001,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
370.0,Year,2017,K03000001,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
345.0,Year,2017,K04000001,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
325.0,Year,2017,E92000001,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
15.0,Year,2017,E12000001,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
65.0,Year,2017,E12000002,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
30.0,Year,2017,E12000003,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
40.0,Year,2017,E12000004,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
45.0,Year,2017,E12000005,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
30.0,Year,2017,E12000006,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
20.0,Year,2017,E12000007,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
50.0,Year,2017,E12000008,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
30.0,Year,2017,E12000009,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
20.0,Year,2017,W92000004,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
25.0,Year,2017,S92000003,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
5.0,Year,2017,N92000002,,,Enterprise,2016,2016 : Manufacture of plastics in primary forms
0.0,Year,2017,K02000001,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,K03000001,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,K04000001,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,E92000001,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,E12000001,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,E12000002,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,E12000003,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,E12000004,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,E12000005,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,E12000006,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,E12000007,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,E12000008,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,E12000009,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,W92000004,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,S92000003,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
0.0,Year,2017,N92000002,,,Enterprise,2017,2017 : Manufacture of synthetic rubber in primary forms
75.0,Year,2017,K02000001,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
70.0,Year,2017,K03000001,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
65.0,Year,2017,K04000001,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
60.0,Year,2017,E92000001,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
5.0,Year,2017,E12000001,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
10.0,Year,2017,E12000002,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
5.0,Year,2017,E12000003,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
10.0,Year,2017,E12000004,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
5.0,Year,2017,E12000005,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
10.0,Year,2017,E12000006,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
5.0,Year,2017,E12000007,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
10.0,Year,2017,E12000008,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
0.0,Year,2017,E12000009,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
5.0,Year,2017,W92000004,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
5.0,Year,2017,S92000003,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
5.0,Year,2017,N92000002,,,Enterprise,2020,2020 : Manufacture of pesticides and other agrochemical products
395.0,Year,2017,K02000001,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
385.0,Year,2017,K03000001,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
365.0,Year,2017,K04000001,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
355.0,Year,2017,E92000001,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
15.0,Year,2017,E12000001,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
65.0,Year,2017,E12000002,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
40.0,Year,2017,E12000003,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
40.0,Year,2017,E12000004,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
60.0,Year,2017,E12000005,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
45.0,Year,2017,E12000006,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
20.0,Year,2017,E12000007,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
35.0,Year,2017,E12000008,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
35.0,Year,2017,E12000009,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
10.0,Year,2017,W92000004,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
20.0,Year,2017,S92000003,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
10.0,Year,2017,N92000002,,,Enterprise,2030,2030 : Manufacture of paints; varnishes and similar coatings; printing ink and mastics
360.0,Year,2017,K02000001,,,Enterprise,2041,2041 : Manufacture of soap and detergents; cleaning and polishing preparations
345.0,Year,2017,K03000001,,,Enterprise,2041,2041 : Manufacture of soap and detergents; cleaning and polishing preparations
315.0,Year,2017,K04000001,,,Enterprise,2041,2041 : Manufacture of soap and detergents; cleaning and polishing preparations
300.0,Year,2017,E92000001,,,Enterprise,2041,2041 : Manufacture of soap and detergents; cleaning and polishing preparations
15.0,Year,2017,E12000001,,,Enterprise,2041,2041 : Manufacture of soap and detergents; cleaning and polishing preparations
60.0,Year,2017,E12000002,,,Enterprise,2041,2041 : Manufacture of soap and detergents; cleaning and polishing preparations
25.0,Year,2017,E12000003,,,Enterprise,2041,2041 : Manufacture of soap and detergents; cleaning and polishing preparations
40.0,Year,2017,E12000004,,,Enterprise,2041,2041 : Manufacture of soap and detergents; cleaning and polishing preparations
25.0,Year,2017,E12000005,,,Enterprise,2041,2041 : Manufacture of soap and detergents; cleaning and polishing preparations
30.0,Year,2017,E12000006,,,Enterprise,2041,2041 : Manufacture of soap and detergents; cleaning and polishing preparations
