V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,Legal status_codelist,Legal status,SIC07_codelist,SIC07,Size Band_codelist,Size Band
535.0,Year,2016,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,100-249
375.0,Year,2016,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,250+
109290.0,Year,2016,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,Total
40495.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,0-4
21690.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,5-9
14760.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,10-19
8835.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,20-49
2030.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,50-99
875.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,100-249
580.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,250+
89265.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,Total
23630.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,0-4
9040.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,5-9
2445.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,10-19
525.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,20-49
35.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,50-99
10.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,100-249
0.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,250+
35685.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,Total
8175.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,0-4
6560.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,5-9
3490.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,10-19
1205.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,20-49
90.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,50-99
15.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,100-249
5.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,250+
19540.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,Total
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,0-4
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,5-9
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,10-19
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,20-49
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,50-99
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,100-249
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,250+
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,Total
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,0-4
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,5-9
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,10-19
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,20-49
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,50-99
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,100-249
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,250+
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,Total
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,0-4
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,5-9
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,10-19
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,20-49
5.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,50-99
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,100-249
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,250+
5.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,Total
2240.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,0-4
2085.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,5-9
1080.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,10-19
330.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,20-49
35.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,50-99
15.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,100-249
10.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,250+
5795.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,Total
74540.0,Year,2016,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,0-4
39375.0,Year,2016,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,5-9
21775.0,Year,2016,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,10-19
10895.0,Year,2016,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,20-49
2195.0,Year,2016,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,50-99
915.0,Year,2016,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,100-249
595.0,Year,2016,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,250+
150290.0,Year,2016,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,Total
184995.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,0-4
9485.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,5-9
5730.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,10-19
3415.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,20-49
1130.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,50-99
585.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,100-249
375.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,250+
205715.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,Total
8650.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,0-4
145.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,5-9
25.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,10-19
0.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,20-49
0.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,50-99
0.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,100-249
0.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,250+
8820.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,Total
1515.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,0-4
130.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,5-9
40.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,10-19
5.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,20-49
5.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,50-99
0.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,100-249
0.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,250+
1695.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,Total
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,0-4
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,5-9
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,10-19
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,20-49
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,50-99
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,100-249
5.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,250+
5.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,Total
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,0-4
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,5-9
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,10-19
5.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,20-49
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,50-99
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,100-249
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,250+
5.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,Total
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,0-4
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,5-9
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,10-19
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,20-49
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,50-99
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,100-249
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,250+
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,Total
550.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,0-4
110.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,5-9
60.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,10-19
40.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,20-49
10.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,50-99
10.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,100-249
5.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,250+
785.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,Total
195710.0,Year,2016,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,0-4
9870.0,Year,2016,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,5-9
5855.0,Year,2016,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,10-19
3465.0,Year,2016,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,20-49
1145.0,Year,2016,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,50-99
595.0,Year,2016,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,100-249
385.0,Year,2016,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,250+
217025.0,Year,2016,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,Total
32080.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,0-4
4050.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,5-9
2040.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,10-19
1115.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,20-49
515.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,50-99
365.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,100-249
355.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,250+
40520.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,Total
1390.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,0-4
210.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,5-9
35.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,10-19
10.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,20-49
0.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,50-99
0.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,100-249
0.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,250+
1645.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,Total
395.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,0-4
220.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,5-9
100.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,10-19
15.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,20-49
5.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,50-99
0.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,100-249
0.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,250+
735.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,Total
5.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,0-4
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,5-9
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,10-19
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,20-49
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,50-99
5.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,100-249
5.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,250+
15.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,Total
5.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,0-4
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,5-9
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,10-19
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,20-49
5.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,50-99
5.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,100-249
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,250+
15.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,Total
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,0-4
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,5-9
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,10-19
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,20-49
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,50-99
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,100-249
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,250+
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,Total
12570.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,0-4
100.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,5-9
65.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,10-19
25.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,20-49
10.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,50-99
10.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,100-249
5.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,250+
12785.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,Total
46445.0,Year,2016,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,0-4
4580.0,Year,2016,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,5-9
2240.0,Year,2016,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,10-19
1165.0,Year,2016,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,20-49
535.0,Year,2016,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,50-99
385.0,Year,2016,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,100-249
365.0,Year,2016,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,250+
55715.0,Year,2016,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,Total
52505.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,0-4
8275.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,5-9
3460.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,10-19
955.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,20-49
260.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,50-99
185.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,100-249
130.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,250+
65770.0,Year,2016,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,Total
8550.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,0-4
670.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,5-9
170.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,10-19
25.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,20-49
10.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,50-99
0.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,100-249
0.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,250+
9425.0,Year,2016,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,Total
13270.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,0-4
1085.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,5-9
375.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,10-19
80.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,20-49
15.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,50-99
5.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,100-249
0.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,250+
14830.0,Year,2016,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,Total
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,0-4
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,5-9
5.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,10-19
5.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,20-49
0.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,50-99
15.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,100-249
20.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,250+
45.0,Year,2016,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,Total
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,0-4
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,5-9
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,10-19
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,20-49
5.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,50-99
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,100-249
0.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,250+
5.0,Year,2016,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,Total
5.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,0-4
5.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,5-9
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,10-19
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,20-49
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,50-99
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,100-249
0.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,250+
10.0,Year,2016,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,Total
2345.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,0-4
310.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,5-9
185.0,Year,2016,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,10-19
